# Time, Flux
3.077974491420201957e+03 -5.611759661849902159e-05
3.077994924920145422e+03 -2.151252240945034089e-05
3.078015358619857579e+03 2.908376016574898415e-05
3.078035792119801044e+03 -2.301901974366415971e-05
3.078056225819978863e+03 2.063371824201354343e-05
3.078076659420039505e+03 1.560636929776038073e-05
3.078097093020100147e+03 4.898579225653953984e-05
3.078117526520043612e+03 2.497723753047687012e-05
3.078137960220221430e+03 1.450656579145004343e-04
3.078158393819816411e+03 2.164866522385011649e-04
3.078178827320225537e+03 1.322808442123513117e-04
3.078199261019937694e+03 1.810967977322608391e-04
3.078219694619998336e+03 1.371133063126084295e-04
3.078240128320176154e+03 6.956286849524317972e-05
3.078260561820119619e+03 1.068498948810781002e-04
3.078280995420180261e+03 1.147590694690059365e-04
3.078301429119892418e+03 -8.187358611944084430e-05
3.078321862619835883e+03 -1.857009255917807522e-04
3.078342296219896525e+03 -1.817888425116320761e-04
3.078362729920074344e+03 -1.383004845170177077e-04
3.078383163420017809e+03 -1.026234717923513173e-04
3.078403597020078450e+03 -1.632214563855871603e-04
3.078424030719790608e+03 -1.696594400210083009e-04
3.078444464220199734e+03 -1.245895509527361611e-04
3.078464897819794714e+03 -6.827861276548219394e-05
3.078485331519972533e+03 -4.157437964313892564e-05
3.078505765019915998e+03 -5.245027444922278903e-06
3.078587499420158565e+03 -6.676522878290569452e-05
3.078607933119870722e+03 -9.424860080198271817e-05
3.078628366719931364e+03 2.660247724617370579e-05
3.078648800219874829e+03 -9.328778368544732302e-05
3.078669233920052648e+03 -1.973803271748675314e-05
3.078689667520113289e+03 -5.804120060892703492e-05
3.078710101020056754e+03 -5.357261668892387974e-05
3.078730534720234573e+03 1.258803875250347204e-04
3.078750968220178038e+03 1.040874167981264975e-04
3.078771401819773018e+03 1.562112577970786731e-04
3.078791835519950837e+03 7.602673890572120285e-05
3.078812269120011479e+03 9.072600818127440903e-05
3.078832702619954944e+03 2.628013665957329437e-04
3.078853136320132762e+03 2.070060418477570607e-04
3.078873569820076227e+03 1.771450359728810042e-04
3.078894003519788384e+03 9.177616383482245510e-05
3.078914437119849026e+03 -1.115907528115300806e-05
3.078934870619792491e+03 8.046269378270132222e-05
3.078955304319970310e+03 1.581514982522680413e-04
3.078975737920030951e+03 1.413257987248339731e-04
3.078996171520091593e+03 8.928958544940357456e-05
3.079016605120152235e+03 5.027054781070461331e-05
3.079037038720212877e+03 -1.141977778884584183e-04
3.079057472319807857e+03 -1.305361588738174206e-04
3.079077906019985676e+03 -5.021676944816366728e-05
3.079098339519929141e+03 -1.509018860867961109e-05
3.079118773119989783e+03 -2.577619460220059722e-05
3.079139206820167601e+03 -3.826906868809043516e-05
3.079159640320111066e+03 -1.369414380558708899e-06
3.079180073920171708e+03 2.023983612287061362e-05
3.079200507619883865e+03 -5.144597201245382223e-05
3.079220941119827330e+03 -4.998823725318457534e-04
3.079241374719887972e+03 -2.076865896163404557e-04
3.079261808420065790e+03 -2.919210346911116361e-04
3.079282241920009255e+03 -8.134894488875943352e-05
3.079302675520069897e+03 6.330217273586846716e-05
3.079323109219782054e+03 -1.340788932702174918e-05
3.079343542720191181e+03 2.769809722136251651e-05
3.079363976319786161e+03 5.036524758139648839e-06
3.079384410019963980e+03 8.788876995380334733e-05
3.079404843620024621e+03 9.424635371679812579e-06
3.079425277119968086e+03 3.144242152486320663e-05
3.079445710820145905e+03 1.686682243153825311e-04
3.079466144420206547e+03 9.991739990744541444e-05
3.079486577920150012e+03 1.436009685520378554e-04
3.079507011619862169e+03 1.181905966698426624e-04
3.079527445219922811e+03 -5.479417445775069950e-06
3.079547878719866276e+03 -7.925667525354729293e-05
3.079568312420044094e+03 -7.116483020286334948e-05
3.079588745919987559e+03 -2.148141067112030456e-04
3.079609179620165378e+03 -1.069587961328721804e-04
3.079629613220226020e+03 -2.027261098526134120e-04
3.079650046720169485e+03 -9.792099635974604865e-05
3.079670480419881642e+03 5.850836207144105572e-05
3.079690914019942284e+03 -2.100240817315413011e-05
3.079711347519885749e+03 -5.321584100048681876e-06
3.079731781220063567e+03 7.054399728145810400e-06
3.079752214820124209e+03 -9.412514749029821104e-05
3.079772648320067674e+03 -2.537436092964195922e-05
3.079793082019779831e+03 -2.486138846047314388e-05
3.079813515619840473e+03 -5.455983547864029504e-05
3.079833949219901115e+03 -4.515033710250637711e-05
3.079854382819961756e+03 -2.674277894598731109e-05
3.079874816420022398e+03 8.025847114678796856e-06
3.079895250020083040e+03 6.048810341341415153e-05
3.079915683719795197e+03 -3.431152340649390453e-05
3.079936117220204324e+03 1.060590446133602427e-05
3.079956550819799304e+03 2.432371398342070279e-05
3.079976984519977123e+03 2.310013821249512489e-05
3.079997418019920588e+03 9.584069356138869011e-05
3.080017851619981229e+03 1.573649746000604921e-05
3.080038285320159048e+03 1.145814194734029456e-04
3.080058718820102513e+03 8.705969607425423362e-05
3.080079152420163155e+03 7.384061298587596411e-05
3.080099586119875312e+03 2.976463588444389075e-05
3.080120019619818777e+03 4.147566657497492315e-05
3.080140453219879419e+03 4.402771671685457022e-06
3.080160886920057237e+03 -1.904394664964392803e-06
3.080181320420000702e+03 8.010398552249498039e-05
3.080201754020061344e+03 8.752144182277987738e-05
3.080222187719773501e+03 9.337747807869334338e-05
3.080242621319834143e+03 8.750750459718403818e-05
3.080263054819777608e+03 -2.071326049679633741e-05
3.080283488519955426e+03 -9.464825086280548305e-05
3.080303922120016068e+03 -5.772171327256270246e-05
3.080324355720076710e+03 -1.302476253561835051e-05
3.080344789320137352e+03 -4.436232867344180875e-05
3.080365222820080817e+03 -1.175475611793208586e-04
3.080385656519792974e+03 -1.466242686872787360e-04
3.080406090119853616e+03 -2.333956919597923729e-05
3.080426523619797081e+03 -1.693860494303978115e-04
3.080446957319974899e+03 -9.594206291951845600e-05
3.080467390920035541e+03 -1.330460773174557687e-04
3.080549125220160931e+03 -1.026258596170670501e-04
3.080569558919873089e+03 -9.122294808461273163e-05
3.080589992519933730e+03 -2.749101719712321312e-06
3.080610426019877195e+03 -3.030199357401119897e-05
3.080630859720055014e+03 2.749101719823343615e-06
3.080651293320115656e+03 1.096944712342118322e-04
3.080671726920176297e+03 1.452005525404143071e-04
3.080692160519771278e+03 -1.682226735832959008e-05
3.080712594119831920e+03 8.199890506443985316e-05
3.080733027719892561e+03 6.054241806197069309e-05
3.080753461420070380e+03 1.478425803567162689e-04
3.080773894920013845e+03 8.480272880850847628e-05
3.080794328520074487e+03 1.057084411602016161e-04
3.080814762219786644e+03 1.113671929307002983e-04
3.080835195720195770e+03 8.226171222602829403e-05
3.080855629319790751e+03 1.121756331985412913e-04
3.080876063019968569e+03 5.860993887107923683e-05
3.080896496519912034e+03 3.461300835927438868e-05
3.080916930119972676e+03 2.009282615844654174e-06
3.080937363820150495e+03 4.501984664617708631e-05
3.080957797320093960e+03 -6.380013699269770910e-05
3.080978230920154601e+03 -4.760315029810335830e-04
3.080998664520215243e+03 -1.284333702386009080e-04
3.081019098119810224e+03 -2.854549290824959229e-04
3.081039531819988042e+03 -4.369273027149400690e-05
3.081059965319931507e+03 5.456462274233686571e-06
3.081080398919992149e+03 6.077951255401004005e-05
3.081100832620169967e+03 3.646625052255991761e-05
3.081121266219764948e+03 -6.232530271765845953e-05
3.081141699720174074e+03 -6.723034234323854719e-05
3.081162133419886231e+03 -1.114769376043822646e-04
3.081182567019946873e+03 -1.584406571863983260e-05
3.081203000519890338e+03 -1.049000821755630142e-04
3.081223434220068157e+03 -1.307878515999227886e-05
3.081243867820128798e+03 -3.947068059162450737e-05
3.081264301320072263e+03 6.700980840212977796e-06
3.081284735019784421e+03 2.196257756614805601e-05
3.081305168619845062e+03 3.913871720229167295e-05
3.081325602119788527e+03 3.522128161037585414e-05
3.081346035819966346e+03 -3.956773758251319606e-05
3.081366469420026988e+03 -5.874575807052195842e-05
3.081386902919970453e+03 2.089360922252758712e-05
3.081407336620148271e+03 -6.671831234106306852e-05
3.081427770220208913e+03 1.714939433083983999e-05
3.081448203720152378e+03 -5.255391405389886472e-06
3.081468637419864535e+03 8.590570926836349486e-06
3.081489071019925177e+03 8.665323373957534159e-06
3.081509504619985819e+03 2.701840049135206812e-05
3.081529938220046461e+03 4.052270077736785936e-05
3.081550371820107102e+03 -3.354233569785591840e-06
3.081570805420167744e+03 5.228964897430188330e-05
3.081591239119879901e+03 1.119643801228420443e-06
3.081611672619823366e+03 9.580293164335174083e-06
3.081632106219884008e+03 -1.389401029505688001e-05
3.081652539920061827e+03 1.651993366569293187e-05
3.081672973420005292e+03 -1.055314859581546472e-04
3.081693407020065933e+03 3.569466061614789965e-06
3.081713840719778091e+03 -4.167851450853632400e-06
3.081734274220187217e+03 -7.275154088504098837e-05
3.081754707919899374e+03 -9.755084121454427049e-05
3.081775141419842839e+03 -1.152719843183769299e-04
3.081795575019903481e+03 4.650228974334424947e-06
3.081816008720081300e+03 8.524857447778089181e-05
3.081836442220024765e+03 -8.574064155930649633e-05
3.081856875820085406e+03 -8.786106325930909122e-06
3.081877309519797564e+03 1.289245300073460498e-06
3.081897743020206690e+03 -1.207181909512744511e-04
3.081918176619801670e+03 -1.029833955746850549e-04
3.081938610319979489e+03 -2.329505348475091608e-05
3.081959043920040131e+03 -1.018812660587009589e-04
3.081979477419983596e+03 1.480822738337828071e-04
3.081999911120161414e+03 1.250942250603515049e-04
3.082020344720222056e+03 1.266354767031074857e-04
3.082040778220165521e+03 3.230735979897758625e-05
3.082081645519938320e+03 2.513233812151405289e-05
3.082102079019881785e+03 4.990072108634890924e-06
3.082122512720059603e+03 6.486131180172272082e-05
3.082142946320120245e+03 -5.840353335173631422e-06
3.082163379820063710e+03 -2.124600675557086760e-05
3.082183813519775867e+03 -5.516225714319311635e-06
3.082204247119836509e+03 -4.388115186126917422e-05
3.082224680619779974e+03 -5.854723412013207451e-05
3.082245114319957793e+03 -9.569590823976792393e-05
3.082265547920018435e+03 -4.718670667580582290e-05
3.082285981419961900e+03 -6.903111491551872092e-05
3.082306415120139718e+03 7.138507532666871214e-05
3.082326848720200360e+03 5.923963035003865230e-06
3.082347282319795340e+03 -7.458520200009921552e-06
3.082367715919855982e+03 -3.674000142017685988e-05
3.082388149519916624e+03 6.890895803501884131e-05
3.082408583119977266e+03 1.300204933591952994e-04
3.082429016820155084e+03 7.137178694027745962e-05
3.082510751119814813e+03 1.291926693944844828e-04
3.082531184819992632e+03 1.012452037052469223e-05
3.082551618420053273e+03 4.589008162469987440e-05
3.082572051919996738e+03 1.346900146730334313e-04
3.082592485620174557e+03 2.518691917483550924e-04
3.082612919120118022e+03 2.155899549656226100e-04
3.082633352720178664e+03 1.837270430147253109e-04
3.082653786419890821e+03 2.484092092485123970e-04
3.082674219919834286e+03 6.115910487514142346e-05
3.082694653519894928e+03 9.203360132281623862e-05
3.082715087220072746e+03 -2.073932346657869630e-04
3.082735520720016211e+03 -5.595489818402965554e-04
3.082755954320076853e+03 -1.243662232351949726e-04
3.082776388019789010e+03 -3.943081065241882399e-04
3.082796821619849652e+03 -2.334628918383430118e-04
3.082817255119793117e+03 -3.190367295824447780e-05
3.082837688819970936e+03 -5.490085221671048288e-05
3.082858122420031577e+03 -4.917898524414709982e-05
3.082878555919975042e+03 -1.192422751904453904e-04
3.082898989620152861e+03 -4.737418410682980863e-05
3.082919423220213503e+03 -1.383272169079852176e-04
3.082939856720156968e+03 -1.143020463241217755e-04
3.082960290419869125e+03 -7.925308319600699036e-05
3.082980724019929767e+03 -3.174898088165178933e-05
3.083062458320055157e+03 4.304781872832563749e-05
3.083082892020232975e+03 1.337252693707213780e-04
3.083103325619827956e+03 2.720816052370622629e-05
3.083123759119771421e+03 -2.598593659253189969e-05
3.083144192819949239e+03 -2.575658595627139391e-05
3.083164626420009881e+03 2.263016450787525002e-05
3.083185060120187700e+03 1.644229426633891933e-05
3.083205493620131165e+03 3.335607298593501469e-06
3.083225927220191807e+03 1.154159913570040885e-04
3.083246360819786787e+03 4.756753902368515696e-05
3.083266794519964606e+03 1.817392419602992248e-04
3.083287228019908071e+03 -3.775885843804172026e-05
3.083307661619968712e+03 8.608470440929494316e-07
3.083328095220029354e+03 -3.825891298248063066e-05
3.083348528820089996e+03 -9.263456951114079629e-05
3.083368962519802153e+03 4.615125762885696759e-06
3.083389396020211279e+03 -1.058761262173746331e-05
3.083409829619806260e+03 3.622775308209646994e-05
3.083430263319984078e+03 2.991707170707513797e-05
3.083450696819927543e+03 -4.210146006933257468e-05
3.083471130419988185e+03 -7.690212895372638968e-07
3.083491564120166004e+03 6.012119571141560925e-05
3.083511997620109469e+03 -1.934547958267751611e-04
3.083532431220170110e+03 -9.702065306382845478e-05
3.083552864919882268e+03 -4.080672319051181773e-06
3.083573298419825733e+03 -6.693367486354517837e-05
3.083593732019886374e+03 6.727843741005656852e-06
3.083614165720064193e+03 -1.066215808431802969e-05
3.083634599320124835e+03 6.021546349810336096e-05
3.083655032820068300e+03 -1.352454473968478510e-06
3.083675466519780457e+03 -4.166382584769312558e-05
3.083695900119841099e+03 1.959756050395888849e-05
3.083716333619784564e+03 3.911639355758111947e-06
3.083736767319962382e+03 7.820566061167433247e-05
3.083757200920023024e+03 -2.344214585336956702e-06
