# detrended lc with Rbf (quintic, 100)
# t, f, x, y
3113.835464 1.000185 0.999946 0.999996
3113.876332 1.000756 1.000013 0.999995
3113.896765 1.000867 1.000021 0.999998
3113.917199 1.000931 1.000012 0.999997
3113.937632 1.000752 1.000010 0.999997
3113.958066 1.000801 1.000013 1.000000
3113.978500 1.000757 1.000005 0.999996
3113.998933 1.000665 1.000004 0.999996
3114.019367 1.000703 0.999999 0.999996
3114.039800 1.000641 0.999995 0.999997
3114.060234 1.000769 0.999993 0.999996
3114.080668 1.000543 0.999992 0.999996
3114.101101 1.000450 0.999990 0.999999
3114.121535 1.000586 0.999981 0.999996
3114.141968 1.000420 0.999986 0.999997
3114.162402 1.000482 0.999979 0.999997
3114.182836 1.000462 0.999972 0.999998
3114.203269 1.000277 0.999975 1.000001
3114.223703 1.000221 0.999967 1.000000
3114.244136 1.000115 0.999964 0.999999
3114.264570 1.000067 0.999956 0.999999
3114.285004 1.000017 0.999956 0.999999
3114.305437 1.000067 0.999956 0.999998
3114.325871 0.994556 1.000018 1.000023
3114.346304 0.985844 1.000173 1.000065
3114.366738 0.986519 1.000280 1.000071
3114.387172 0.996265 1.000155 1.000026
3114.407605 1.000925 1.000095 1.000006
3114.428039 1.000964 1.000088 1.000006
3114.448472 1.000798 1.000089 1.000007
3114.468906 1.000934 1.000084 1.000005
3114.489340 1.000829 1.000076 1.000006
3114.509773 1.000909 1.000075 1.000005
3114.530207 1.000940 1.000074 1.000005
3114.550640 1.000964 1.000072 1.000005
3114.571074 1.000836 1.000072 1.000005
3114.591508 1.000928 1.000069 1.000004
3114.611941 1.000838 1.000065 1.000003
3114.632375 1.000934 1.000062 1.000003
3114.652808 1.000890 1.000063 1.000004
3114.673242 1.000800 1.000054 1.000002
3114.693676 1.000750 1.000049 1.000004
3114.714109 0.999602 1.000071 1.000012
3114.734543 1.000780 1.000038 1.000002
3114.754977 1.000756 1.000034 1.000004
3114.775410 1.000808 1.000031 1.000002
3114.795844 1.000715 1.000026 1.000002
3114.816277 1.000810 1.000029 1.000000
3114.836711 1.000759 1.000026 1.000001
3114.857144 1.000725 1.000023 1.000004
3114.877578 1.000781 1.000013 1.000001
3114.898012 1.000566 1.000009 1.000003
3114.918445 1.000634 1.000003 1.000001
3114.938879 1.000501 1.000001 1.000002
3114.959313 1.000472 1.000003 1.000003
3114.979746 1.000656 0.999999 1.000001
3115.000180 1.000389 0.999998 1.000003
3115.020613 1.000335 0.999992 1.000003
3115.041047 1.000405 0.999987 1.000003
3115.061481 1.000446 0.999985 1.000002
3115.081914 1.000305 0.999978 1.000004
3115.102348 1.000265 0.999977 1.000002
3115.122781 1.000284 0.999977 1.000003
3115.143215 1.000314 0.999975 1.000000
3115.163649 1.000278 0.999964 0.999999
3115.184082 1.000154 0.999962 1.000001
3115.204516 1.000132 0.999962 1.000001
3115.224949 1.000207 0.999960 0.999998
3115.245383 1.000225 0.999959 1.000000
3115.265817 1.000015 0.999954 1.000003
3115.286250 0.999920 0.999949 1.000002
3115.306684 0.999966 0.999946 1.000001
3115.327117 0.999910 0.999949 1.000002
3115.347551 0.999815 0.999948 1.000002
3115.367985 0.999859 0.999939 1.000002
3115.388418 0.999700 0.999934 1.000003
3115.408852 0.999638 0.999936 1.000001
3115.429285 0.999534 0.999932 1.000001
3115.449719 0.999590 0.999928 1.000001
3115.470153 0.999700 0.999918 1.000000
3115.490586 0.999504 0.999919 1.000000
3115.511020 0.999648 0.999910 1.000001
3115.531453 0.999521 0.999905 1.000001
3115.551887 0.999495 0.999903 1.000001
3115.572321 1.000814 1.000057 1.000006
3115.592754 1.000933 1.000074 1.000007
3115.613188 1.000898 1.000071 1.000008
3115.633621 1.000825 1.000062 1.000009
3115.654055 1.000898 1.000053 1.000008
3115.674489 1.000885 1.000052 1.000007
3115.694922 1.000877 1.000048 1.000006
3115.715356 1.000926 1.000035 1.000006
3115.735790 1.000945 1.000037 1.000004
3115.756223 1.000804 1.000032 1.000006
3115.776657 1.000689 1.000024 1.000005
3115.797090 1.000716 1.000025 1.000006
3115.837957 1.000619 1.000014 1.000000
3115.858391 1.000737 1.000003 1.000000
3115.878825 1.000496 1.000000 0.999999
3115.899258 1.000379 0.999995 1.000000
3115.919692 1.000576 0.999984 0.999998
3115.940125 1.000477 0.999979 0.999998
3115.960559 1.000415 0.999976 0.999998
3115.980993 1.000230 0.999969 0.999997
3116.001426 1.000166 0.999967 0.999997
3116.021860 1.000049 0.999965 0.999999
3116.042294 1.000134 0.999960 0.999999
3116.062727 1.000455 1.000040 1.000009
3116.083161 0.994171 1.000170 1.000042
3116.103594 0.986286 1.000259 1.000075
3116.124028 0.986879 1.000247 1.000073
3116.144462 0.997067 1.000115 1.000026
3116.164895 1.000839 1.000067 1.000009
3116.185329 1.000899 1.000060 1.000010
3116.205762 1.000779 1.000061 1.000009
3116.226196 1.000793 1.000059 1.000009
3116.246630 1.000613 1.000055 1.000010
3116.267063 1.000711 1.000052 1.000009
3116.287497 1.000790 1.000053 1.000010
3116.307930 1.000965 1.000038 1.000007
3116.328364 1.000627 1.000045 1.000009
3116.348798 1.000712 1.000034 1.000008
3116.369231 1.000682 1.000034 1.000008
3116.389665 1.000693 1.000027 1.000008
3116.410098 1.000569 1.000030 1.000008
3116.430532 1.000531 1.000023 1.000009
3116.450966 1.000609 1.000017 1.000009
3116.471399 1.000576 1.000016 1.000008
3116.491833 1.000491 1.000010 1.000010
3116.512266 1.000437 1.000008 1.000009
3116.532700 1.000364 1.000005 1.000011
3116.553134 1.000418 0.999998 1.000009
3116.573567 1.000177 0.999997 1.000010
3116.594001 1.000263 0.999987 1.000009
3116.614434 1.000225 0.999981 1.000009
3116.634868 1.000252 0.999975 1.000008
3116.655302 1.000078 0.999972 1.000010
3116.675735 1.000033 0.999970 1.000010
3116.696169 1.000056 0.999964 1.000009
3116.716602 0.999932 0.999960 1.000009
3116.737036 0.999933 0.999958 1.000008
3116.757470 0.999999 0.999952 1.000005
3116.777903 0.999869 0.999953 1.000006
3116.798337 1.000859 1.000078 1.000011
3116.818770 1.000926 1.000091 1.000013
3116.839204 1.000950 1.000083 1.000012
3116.859638 1.000888 1.000081 1.000013
3116.880071 1.000897 1.000081 1.000012
3116.900505 1.000854 1.000073 1.000012
3116.920938 1.000790 1.000070 1.000012
3116.941372 1.000908 1.000062 1.000011
3116.961806 1.000906 1.000063 1.000011
3116.982239 1.000758 1.000060 1.000013
3117.002673 1.000770 1.000056 1.000011
3117.023107 1.000756 1.000052 1.000011
3117.043540 1.000898 1.000050 1.000012
3117.063974 1.000804 1.000049 1.000012
3117.084407 1.000839 1.000041 1.000010
3117.104841 1.000812 1.000038 1.000010
3117.125274 1.000732 1.000033 1.000011
3117.145708 1.000900 1.000030 1.000010
3117.166142 1.000765 1.000025 1.000010
3117.186575 1.000650 1.000023 1.000010
3117.207009 1.000661 1.000018 1.000011
3117.227443 1.000540 1.000013 1.000012
3117.247876 1.000374 1.000014 1.000011
3117.268310 1.000250 1.000010 1.000012
3117.288743 1.000537 1.000003 1.000010
3117.309177 1.000377 0.999999 1.000013
3117.329611 1.000412 0.999993 1.000011
3117.350044 1.000330 0.999991 1.000013
3117.370478 1.000358 0.999981 1.000012
3117.390911 1.000285 0.999979 1.000012
3117.411345 1.000281 0.999977 1.000012
3117.431779 1.000412 0.999970 1.000011
3117.452212 1.000259 0.999966 1.000012
3117.472646 1.000157 0.999964 1.000012
3117.493079 1.000058 0.999963 1.000012
3117.513513 1.000097 0.999959 1.000012
3117.533947 1.000006 0.999960 1.000012
3117.554380 0.999922 0.999956 1.000012
3117.574814 1.000086 0.999948 1.000010
3117.595247 1.000169 0.999946 1.000011
3117.615681 1.000000 0.999941 1.000011
3117.636115 0.999825 0.999939 1.000012
3117.656548 0.999921 0.999936 1.000012
3117.676982 0.999821 0.999935 1.000011
3117.697415 0.999456 0.999939 1.000014
3117.717849 0.999613 0.999935 1.000012
3117.738283 0.999532 0.999935 1.000013
3117.758716 0.999759 0.999929 1.000013
3117.799583 1.000273 1.000015 1.000014
3117.820017 1.000471 0.999989 1.000015
3117.840451 0.992657 1.000085 1.000052
3117.860884 0.985561 1.000156 1.000080
3117.881318 0.986585 1.000141 1.000076
3117.901751 0.997496 1.000006 1.000025
3117.922185 1.000244 0.999974 1.000013
3117.942619 1.000211 0.999971 1.000013
3117.963052 1.000166 0.999969 1.000013
3117.983486 0.999968 0.999968 1.000013
3118.003919 1.000096 0.999963 1.000012
3118.024353 1.000194 1.000062 1.000017
3118.044787 1.001165 1.000107 1.000016
3118.065220 1.000989 1.000104 1.000017
3118.085654 1.001129 1.000100 1.000018
3118.106087 1.001060 1.000091 1.000017
3118.126521 1.000809 1.000094 1.000019
3118.146955 1.000958 1.000086 1.000016
3118.167388 1.000803 1.000082 1.000016
3118.187822 1.000921 1.000080 1.000012
3118.208255 1.000991 1.000078 1.000012
3118.228689 1.000892 1.000078 1.000012
3118.249123 1.000926 1.000070 1.000012
3118.269556 1.000816 1.000068 1.000012
3118.289990 1.000726 1.000064 1.000011
3118.310424 1.000734 1.000063 1.000011
3118.330857 1.000774 1.000058 1.000012
3118.351291 1.000634 1.000055 1.000013
3118.371724 1.000711 1.000052 1.000010
3118.392158 1.000567 1.000047 1.000010
3118.412592 1.000646 1.000045 1.000010
3118.433025 1.000520 1.000042 1.000012
3118.453459 1.000507 1.000038 1.000011
3118.473892 1.000433 1.000030 1.000012
3118.494326 1.000350 1.000029 1.000011
3118.514760 1.000302 1.000024 1.000010
3118.535193 1.000265 1.000017 1.000010
3118.555627 1.000246 1.000019 1.000013
3118.576060 1.000191 1.000009 1.000013
3118.596494 1.000178 1.000005 1.000012
3118.616928 0.999956 1.000002 1.000013
3118.637361 1.000066 0.999997 1.000011
3118.657795 0.999869 0.999994 1.000012
3118.678228 0.999911 0.999984 1.000012
3118.698662 0.999891 0.999981 1.000011
3118.719096 0.999826 0.999977 1.000011
3118.739529 0.999820 0.999974 1.000011
3118.759963 1.000377 1.000060 1.000015
3118.780396 1.000962 1.000129 1.000016
3118.800830 1.000957 1.000123 1.000016
3118.821264 1.000905 1.000122 1.000015
3118.841697 1.000864 1.000119 1.000016
3118.862131 1.000951 1.000115 1.000015
3118.882564 1.000698 1.000118 1.000017
3118.902998 1.000829 1.000111 1.000015
3118.923432 1.000918 1.000107 1.000016
3118.943865 1.000870 1.000102 1.000016
3118.964299 1.000855 1.000098 1.000015
3118.984732 1.000694 1.000097 1.000017
3119.005166 1.000904 1.000088 1.000015
3119.025600 1.000814 1.000088 1.000016
3119.046033 1.000865 1.000086 1.000014
3119.066467 1.000730 1.000084 1.000016
3119.086900 1.000665 1.000083 1.000018
3119.107334 1.000838 1.000074 1.000015
3119.127768 1.000719 1.000079 1.000017
3119.148201 1.000672 1.000072 1.000015
3119.168635 1.000717 1.000064 1.000014
3119.189068 1.000656 1.000063 1.000016
3119.209502 1.000646 1.000060 1.000014
3119.229936 1.000635 1.000059 1.000016
3119.250369 1.000758 1.000058 1.000014
3119.270803 1.000477 1.000059 1.000015
3119.291237 1.000635 1.000059 1.000015
3119.311670 1.000439 1.000058 1.000016
3119.332104 1.000598 1.000055 1.000016
3119.352537 1.000603 1.000054 1.000015
3119.372971 1.000565 1.000051 1.000015
3119.393405 1.000585 1.000045 1.000014
3119.413838 1.000544 1.000046 1.000015
3119.434272 1.000730 1.000041 1.000014
3119.454705 1.000538 1.000041 1.000015
3119.475139 1.000385 1.000038 1.000016
3119.495572 1.000291 1.000038 1.000016
3119.516006 1.000308 1.000032 1.000017
3119.536440 1.000350 1.000026 1.000015
3119.556873 1.000449 1.000020 1.000016
3119.577307 1.000172 1.000016 1.000018
3119.597741 0.991241 1.000122 1.000057
3119.618174 0.985324 1.000190 1.000085
3119.638608 0.986604 1.000166 1.000079
3119.659041 0.998205 1.000029 1.000026
3119.679475 0.999867 1.000003 1.000019
3119.699909 1.000029 0.999996 1.000018
3119.720342 0.999782 0.999995 1.000017
3119.761209 0.999803 1.000025 1.000022
3119.781643 0.999788 0.999997 1.000021
3119.802077 0.999967 0.999995 1.000018
3119.822510 0.999956 0.999995 1.000019
3119.842944 0.999858 0.999995 1.000020
3119.863377 0.999942 0.999988 1.000018
3119.883811 0.999885 0.999985 1.000019
3119.904245 0.999721 0.999980 1.000017
3119.924678 0.999755 0.999979 1.000018
3119.945112 0.999548 0.999977 1.000020
3119.965545 0.999493 0.999979 1.000020
3119.985979 1.000399 1.000117 1.000025
3120.006413 1.000961 1.000133 1.000022
3120.026846 1.000905 1.000134 1.000022
3120.047280 1.000973 1.000125 1.000021
3120.067713 1.000705 1.000130 1.000024
3120.088147 1.000895 1.000123 1.000022
3120.108581 1.000728 1.000125 1.000023
3120.129014 1.000716 1.000123 1.000023
3120.149448 1.000560 1.000123 1.000024
3120.169881 1.000862 1.000117 1.000023
3120.190315 1.000814 1.000116 1.000023
3120.210749 1.000761 1.000117 1.000024
3120.231182 1.000792 1.000119 1.000023
3120.251616 1.000765 1.000111 1.000022
3120.272049 1.000722 1.000100 1.000019
3120.292483 1.000738 1.000100 1.000020
3120.312917 1.000704 1.000101 1.000019
3120.333350 1.000554 1.000099 1.000020
3120.353784 1.000706 1.000095 1.000020
3120.374218 1.000633 1.000095 1.000020
3120.394651 1.000625 1.000090 1.000019
3120.415085 1.000636 1.000091 1.000019
3120.435518 1.000687 1.000089 1.000019
3120.455952 1.000549 1.000095 1.000021
3120.476385 1.000615 1.000091 1.000021
3120.496819 1.000690 1.000085 1.000018
3120.517253 1.000627 1.000085 1.000019
3120.537686 1.000566 1.000087 1.000020
3120.558120 1.000689 1.000086 1.000019
3120.578554 1.000672 1.000085 1.000019
3120.598987 1.000677 1.000088 1.000020
3120.619421 1.000652 1.000085 1.000021
3120.639854 1.000643 1.000088 1.000022
3120.660288 1.000653 1.000085 1.000020
3120.680722 1.000573 1.000079 1.000019
3120.701155 1.000590 1.000073 1.000019
3120.721589 1.000651 1.000071 1.000019
3120.742022 1.000625 1.000072 1.000019
3120.762456 1.000582 1.000071 1.000018
3120.782890 1.000434 1.000073 1.000020
3120.803323 1.000550 1.000068 1.000019
3120.823757 1.000377 1.000070 1.000020
3120.844190 1.000583 1.000065 1.000019
3120.864624 1.000638 1.000065 1.000019
3120.885058 1.000526 1.000066 1.000020
3120.905491 1.000596 1.000063 1.000019
3120.925925 1.000438 1.000063 1.000020
3120.946358 1.000522 1.000059 1.000020
3120.966792 1.000534 1.000060 1.000021
3120.987226 1.000611 1.000057 1.000021
3121.007659 1.000350 1.000057 1.000022
3121.028093 1.000445 1.000055 1.000021
3121.048526 1.000335 1.000051 1.000021
3121.068960 1.000524 1.000050 1.000020
3121.089394 1.000341 1.000048 1.000022
3121.109827 1.000364 1.000043 1.000022
3121.130261 1.000472 1.000042 1.000022
3121.150694 1.000242 1.000046 1.000024
3121.171128 1.000308 1.000041 1.000022
3121.191562 0.999991 1.000037 1.000025
3121.211995 1.000249 1.000031 1.000023
3121.232429 1.000412 1.000029 1.000022
3121.252862 1.000082 1.000033 1.000023
3121.273296 1.000304 1.000024 1.000021
3121.293730 1.000233 1.000023 1.000021
3121.314163 1.000173 1.000023 1.000024
3121.334597 1.000001 1.000019 1.000023
3121.355031 0.990173 1.000135 1.000067
3121.375464 0.985164 1.000193 1.000089
3121.395898 0.987370 1.000164 1.000080
3121.416331 0.998791 1.000023 1.000028
3121.436765 0.999909 1.000007 1.000022
3121.457198 1.000147 1.000000 1.000022
3121.477632 1.000004 1.000005 1.000021
3121.498066 0.999879 0.999999 1.000022
3121.518499 0.999918 0.999994 1.000022
3121.538933 0.999885 0.999995 1.000023
3121.559366 0.999981 0.999990 1.000022
3121.579800 0.999792 0.999987 1.000023
3121.600234 0.999747 0.999986 1.000022
3121.620667 0.999726 0.999984 1.000021
3121.641101 0.999663 0.999981 1.000023
3121.661535 0.999674 0.999977 1.000022
3121.681968 0.999583 0.999973 1.000021
3121.722835 1.000920 1.000153 1.000029
3121.743269 1.001185 1.000144 1.000026
3121.763703 1.001171 1.000138 1.000025
3121.784136 1.001054 1.000132 1.000025
3121.804570 1.001050 1.000122 1.000023
3121.825003 1.000955 1.000120 1.000023
3121.845437 1.000868 1.000121 1.000025
3121.865871 1.000954 1.000119 1.000025
3121.886304 1.000982 1.000115 1.000023
3121.906738 1.000993 1.000112 1.000023
3121.927171 1.000716 1.000117 1.000025
3121.947605 1.000913 1.000126 1.000025
3121.968039 1.000897 1.000127 1.000025
3121.988472 1.000838 1.000122 1.000024
3122.008906 1.000925 1.000124 1.000026
3122.029339 1.000937 1.000117 1.000023
3122.049773 1.000614 1.000119 1.000025
3122.070207 1.000832 1.000111 1.000023
3122.090640 1.000662 1.000111 1.000023
3122.111074 1.000775 1.000103 1.000023
3122.131507 1.000737 1.000105 1.000022
3122.151941 1.000775 1.000101 1.000022
3122.172375 1.000703 1.000101 1.000023
3122.192808 1.000788 1.000101 1.000020
3122.213242 1.000857 1.000101 1.000022
3122.233675 1.000667 1.000101 1.000025
3122.254109 1.000595 1.000094 1.000023
3122.274543 1.000430 1.000099 1.000024
3122.294976 1.000837 1.000092 1.000023
3122.315410 1.000492 1.000088 1.000023
3122.335843 1.000452 1.000089 1.000024
3122.356277 1.000573 1.000083 1.000023
3122.376711 1.000530 1.000080 1.000024
3122.397144 1.000525 1.000080 1.000024
3122.417578 1.000536 1.000083 1.000024
3122.438012 1.000540 1.000084 1.000025
3122.458445 1.000426 1.000080 1.000025
3122.478879 1.000481 1.000080 1.000026
3122.499312 1.000601 1.000074 1.000025
3122.519746 1.000469 1.000078 1.000024
3122.540179 1.000578 1.000080 1.000024
3122.560613 1.000750 1.000079 1.000023
3122.581047 1.000655 1.000074 1.000024
3122.601480 1.000576 1.000081 1.000024
3122.621914 1.000558 1.000075 1.000026
3122.642348 1.000555 1.000069 1.000025
3122.662781 1.000467 1.000067 1.000026
3122.683215 1.000489 1.000059 1.000025
3122.703648 1.000267 1.000058 1.000027
3122.724082 1.000340 1.000054 1.000025
3122.744516 1.000440 1.000055 1.000025
3122.764949 1.000412 1.000052 1.000025
3122.785383 1.000387 1.000051 1.000026
3122.805816 1.000550 1.000051 1.000025
3122.826250 1.000580 1.000051 1.000024
3122.846684 1.000472 1.000050 1.000024
3122.867117 1.000592 1.000045 1.000024
3122.887551 1.000504 1.000046 1.000023
3122.907984 1.000365 1.000043 1.000023
3122.928418 1.000386 1.000040 1.000023
3122.948852 1.000322 1.000040 1.000023
3122.969285 1.000397 1.000036 1.000023
3122.989719 1.000309 1.000037 1.000025
3123.010152 1.000428 1.000031 1.000023
3123.030586 1.000452 1.000037 1.000024
3123.051020 1.000413 1.000033 1.000024
3123.071453 1.000497 1.000025 1.000023
3123.091887 1.000023 1.000030 1.000025
3123.112320 0.989384 1.000156 1.000073
3123.132754 0.985464 1.000206 1.000092
3123.153188 0.988280 1.000165 1.000078
3123.173621 0.999266 1.000036 1.000029
3123.194055 1.000052 1.000024 1.000024
3123.214488 1.000354 1.000030 1.000024
3123.234922 1.000409 1.000027 1.000023
3123.255356 1.000347 1.000023 1.000024
3123.275789 1.000349 1.000022 1.000024
3123.296223 1.000163 1.000021 1.000025
3123.316656 1.000187 1.000022 1.000024
3123.337090 1.000194 1.000020 1.000024
3123.357524 1.000029 1.000021 1.000026
3123.377957 1.000227 1.000021 1.000024
3123.398391 1.000281 1.000021 1.000024
3123.418825 1.000183 1.000022 1.000024
3123.439258 1.000195 1.000020 1.000025
3123.459692 1.000260 1.000022 1.000025
3123.480125 1.000115 1.000017 1.000026
3123.500559 1.000068 1.000021 1.000025
3123.520992 1.000139 1.000020 1.000024
3123.541426 1.000071 1.000026 1.000025
3123.561860 1.000269 1.000022 1.000024
3123.582293 1.000229 1.000022 1.000024
3123.602727 1.000074 1.000023 1.000025
3123.623161 1.000034 1.000021 1.000025
3123.643594 1.000182 1.000024 1.000025
3123.684461 1.000656 1.000084 1.000024
3123.704895 1.000900 1.000075 1.000024
3123.725329 1.000656 1.000080 1.000026
3123.745762 1.000737 1.000079 1.000026
3123.766196 1.000663 1.000080 1.000028
3123.786629 1.000460 1.000085 1.000030
3123.807063 1.000578 1.000081 1.000026
3123.827497 1.000711 1.000086 1.000026
3123.847930 1.000550 1.000088 1.000028
3123.868364 1.000495 1.000085 1.000027
3123.888797 1.000434 1.000083 1.000026
3123.909231 1.000284 1.000088 1.000028
3123.929665 1.000598 1.000085 1.000026
3123.950098 1.000454 1.000088 1.000024
3123.970532 1.000448 1.000086 1.000026
3123.990965 1.000451 1.000088 1.000027
3124.011399 1.000465 1.000091 1.000029
3124.031833 1.000354 1.000089 1.000027
3124.052266 1.000493 1.000091 1.000029
3124.072700 1.000392 1.000090 1.000027
3124.093133 1.000287 1.000091 1.000028
3124.113567 1.000391 1.000092 1.000026
3124.134001 1.000395 1.000096 1.000026
3124.154434 1.000245 1.000098 1.000028
3124.174868 1.000306 1.000098 1.000028
3124.256602 1.000536 1.000110 1.000028
3124.277036 1.000421 1.000114 1.000028
3124.297469 1.000495 1.000112 1.000026
3124.317903 1.000415 1.000117 1.000026
3124.338337 1.000356 1.000119 1.000028
3124.358770 1.000604 1.000126 1.000027
3124.379204 1.000487 1.000131 1.000029
3124.399637 1.000467 1.000132 1.000027
3124.420071 1.000416 1.000137 1.000027
3124.440505 1.000508 1.000137 1.000026
3124.460938 1.000539 1.000142 1.000027
3124.481372 1.000502 1.000151 1.000030
3124.501806 1.000663 1.000150 1.000027
3124.522239 1.000643 1.000150 1.000028
3124.542673 1.000619 1.000154 1.000028
3124.563106 1.000568 1.000157 1.000029
3124.583540 1.000700 1.000158 1.000028
3124.603973 1.000676 1.000166 1.000029
3124.624407 1.000668 1.000165 1.000029
3124.644841 1.000580 1.000167 1.000029
3124.665274 1.000603 1.000166 1.000032
3124.685708 1.000737 1.000169 1.000030
3124.706142 1.000741 1.000173 1.000030
3124.726575 1.000740 1.000181 1.000030
3124.747009 1.000663 1.000184 1.000031
3124.767442 1.000777 1.000180 1.000031
3124.787876 1.000675 1.000186 1.000031
3124.808310 1.000882 1.000186 1.000030
3124.828743 1.000785 1.000193 1.000030
3124.849177 1.000149 1.000208 1.000034
3124.869610 0.988962 1.000347 1.000085
3124.890044 0.985781 1.000390 1.000100
3124.910478 0.989792 1.000343 1.000081
3124.930911 1.000388 1.000223 1.000034
3124.951345 1.000874 1.000226 1.000031
3124.971778 1.000845 1.000228 1.000031
3124.992212 1.000797 1.000233 1.000031
3125.012646 1.000878 1.000240 1.000032
3125.033079 1.000946 1.000240 1.000032
3125.053513 1.000907 1.000252 1.000034
3125.073946 1.000870 1.000257 1.000034
3125.094380 1.001051 1.000258 1.000032
3125.114814 1.000834 1.000265 1.000034
3125.135247 0.999939 1.000147 1.000032
3125.155681 0.999940 1.000105 1.000030
3125.176114 1.000045 1.000111 1.000029
3125.196548 0.999932 1.000118 1.000030
3125.216982 0.999874 1.000123 1.000030
3125.237415 0.999746 1.000131 1.000032
3125.257849 1.000279 1.000134 1.000029
3125.278282 1.000217 1.000139 1.000029
3125.298716 1.000220 1.000144 1.000029
3125.319150 1.000309 1.000150 1.000030
3125.339583 1.000271 1.000162 1.000031
3125.360017 1.000452 1.000169 1.000031
3125.380450 1.000455 1.000173 1.000031
3125.400884 1.000483 1.000180 1.000032
3125.421318 1.000630 1.000183 1.000031
3125.441751 1.000610 1.000196 1.000034
3125.462185 1.000691 1.000201 1.000032
3125.482619 1.000684 1.000211 1.000033
3125.503052 1.000805 1.000218 1.000034
3125.523486 1.000694 1.000230 1.000034
3125.543919 1.000831 1.000243 1.000034
3125.564353 1.000700 1.000252 1.000035
3125.584787 1.000839 1.000264 1.000035
3125.605220 1.000799 1.000275 1.000035
3125.646087 1.000012 1.000119 1.000031
3125.666521 0.999934 1.000126 1.000032
3125.686955 1.000246 1.000126 1.000030
3125.707388 1.000047 1.000135 1.000032
3125.727822 1.000088 1.000139 1.000032
3125.748255 1.000198 1.000140 1.000032
3125.768689 1.000101 1.000146 1.000032
3125.789123 1.000179 1.000147 1.000032
3125.809556 1.000147 1.000160 1.000033
3125.829990 1.000260 1.000161 1.000033
3125.850423 1.000218 1.000169 1.000035
3125.870857 1.000075 1.000167 1.000039
3125.891291 1.000216 1.000171 1.000039
3125.911724 1.000197 1.000175 1.000039
3125.932158 1.000245 1.000171 1.000040
3125.952591 1.000076 1.000177 1.000039
3125.973025 1.000373 1.000184 1.000037
3125.993459 1.000273 1.000194 1.000040
3126.013892 1.000397 1.000194 1.000038
3126.034326 1.000413 1.000194 1.000041
3126.054759 1.000360 1.000204 1.000040
3126.075193 1.000447 1.000207 1.000040
3126.095627 1.000441 1.000215 1.000041
3126.116060 1.000506 1.000219 1.000040
3126.136494 1.000460 1.000227 1.000040
3126.156927 1.000576 1.000231 1.000040
3126.177361 1.000553 1.000236 1.000040
3126.197795 1.000769 1.000241 1.000040
3126.218228 1.000664 1.000251 1.000042
3126.238662 1.000874 1.000256 1.000040
3126.259095 1.000748 1.000258 1.000041
3126.279529 1.000649 1.000262 1.000041
3126.299963 1.000740 1.000269 1.000043
3126.320396 1.000788 1.000284 1.000044
3126.340830 1.000732 1.000288 1.000043
3126.361263 0.999694 1.000141 1.000043
3126.381697 0.999763 1.000114 1.000041
3126.402131 0.999971 1.000123 1.000041
3126.422564 0.999936 1.000131 1.000041
3126.442998 0.999945 1.000133 1.000040
3126.463432 0.999980 1.000138 1.000040
3126.483865 1.000376 1.000144 1.000041
3126.504299 1.000092 1.000155 1.000044
3126.524732 1.000117 1.000162 1.000043
3126.545166 1.000403 1.000170 1.000042
3126.565600 1.000382 1.000177 1.000042
3126.586033 1.000310 1.000182 1.000043
3126.606467 0.999177 1.000196 1.000049
3126.626900 0.987957 1.000339 1.000100
3126.647334 0.985545 1.000383 1.000111
3126.667768 0.990325 1.000325 1.000090
3126.688201 1.000367 1.000218 1.000045
3126.708635 1.000829 1.000227 1.000043
3126.729068 1.000742 1.000239 1.000043
3126.749502 1.000960 1.000243 1.000043
3126.769936 1.000771 1.000254 1.000044
3126.790369 1.000881 1.000269 1.000044
3126.810803 1.000949 1.000274 1.000044
3126.831236 1.000873 1.000289 1.000044
3126.851670 0.999848 1.000148 1.000047
3126.872104 1.000086 1.000141 1.000045
3126.892537 1.000294 1.000143 1.000044
3126.912971 1.000272 1.000154 1.000044
3126.933404 1.000239 1.000164 1.000045
3126.953838 1.000446 1.000170 1.000044
3126.974272 1.000442 1.000176 1.000045
3126.994705 1.000444 1.000182 1.000046
3127.015139 1.000360 1.000198 1.000046
3127.035572 1.000599 1.000198 1.000045
3127.056006 1.000451 1.000209 1.000046
3127.076440 1.000528 1.000214 1.000045
3127.096873 1.000785 1.000225 1.000045
3127.117307 1.000831 1.000235 1.000045
3127.137740 1.000892 1.000242 1.000046
3127.158174 1.000859 1.000253 1.000045
3127.178608 1.001085 1.000265 1.000044
3127.199041 1.000892 1.000278 1.000046
3127.219475 1.000986 1.000284 1.000046
3127.239908 1.001128 1.000298 1.000046
3127.260342 1.001111 1.000311 1.000047
3127.280776 1.001075 1.000313 1.000048
3127.301209 1.001067 1.000330 1.000049
3127.321643 1.001249 1.000338 1.000047
3127.342076 1.000490 1.000209 1.000048
3127.362510 1.000485 1.000190 1.000048
3127.382944 1.000490 1.000206 1.000047
3127.403377 1.000739 1.000213 1.000048
3127.423811 1.000751 1.000224 1.000048
3127.444244 1.000818 1.000235 1.000048
3127.464678 1.000941 1.000245 1.000048
3127.485112 1.000916 1.000254 1.000047
3127.505545 1.000896 1.000257 1.000048
3127.525979 1.000967 1.000272 1.000049
3127.546413 1.001028 1.000276 1.000049
3127.566846 1.000981 1.000287 1.000048
3127.607713 1.000005 1.000190 1.000050
3127.628147 0.999477 1.000082 1.000053
