# Time, flux, Xc, Yc
3.117043540020007640e+03 4.151045000000000000e+06 5.751125381680998316e+02 9.685130563508706700e+02
3.117063973620068282e+03 4.150578000000000000e+06 5.751116714346773051e+02 9.685132186408736743e+02
3.117084407319780439e+03 4.150648000000000000e+06 5.751073389022629954e+02 9.685116839587457207e+02
3.117104840919841081e+03 4.150457000000000000e+06 5.751055127182380602e+02 9.685111750344600523e+02
3.117125274419784546e+03 4.150047000000000000e+06 5.751029879902564517e+02 9.685120438395034626e+02
3.117145708119962364e+03 4.150661000000000000e+06 5.751008302051167220e+02 9.685111747261460096e+02
3.117166141720023006e+03 4.150024000000000000e+06 5.750982722027631553e+02 9.685113751149391419e+02
3.117186575320083648e+03 4.149466000000000000e+06 5.750968059504524490e+02 9.685116489688070942e+02
3.117207008920144290e+03 4.149428000000000000e+06 5.750943125172915416e+02 9.685123031415414516e+02
3.117227442520204931e+03 4.148845000000000000e+06 5.750910742628369690e+02 9.685129685490780957e+02
3.117247876119799912e+03 4.148073000000000000e+06 5.750917915379020542e+02 9.685118603264696731e+02
3.117268309719860554e+03 4.147476000000000000e+06 5.750894131756277829e+02 9.685136646963117073e+02
3.117288743319921196e+03 4.148583000000000000e+06 5.750854315798912921e+02 9.685111952683603249e+02
3.117309176919981837e+03 4.147840000000000000e+06 5.750830381596204006e+02 9.685137642724888565e+02
3.117329610520042479e+03 4.147900000000000000e+06 5.750796101641794849e+02 9.685120497119023639e+02
3.117350044019985944e+03 4.147476000000000000e+06 5.750785629621485668e+02 9.685145008675156078e+02
3.117370477720163763e+03 4.147509000000000000e+06 5.750726691611760089e+02 9.685134320383632485e+02
3.117390911320224404e+03 4.147124000000000000e+06 5.750714145513854874e+02 9.685132687134505431e+02
3.117411344820167869e+03 4.147028000000000000e+06 5.750706662699167282e+02 9.685136102288192887e+02
3.117431778519880027e+03 4.147488000000000000e+06 5.750662480518328721e+02 9.685123383117684170e+02
3.117452212119940668e+03 4.146773000000000000e+06 5.750639825232777866e+02 9.685130550912721219e+02
3.117472645619884133e+03 4.146269000000000000e+06 5.750630660962904130e+02 9.685135605046368710e+02
3.117493079320061952e+03 4.145780000000000000e+06 5.750623887422873395e+02 9.685133750464327704e+02
3.117513512920122594e+03 4.145864000000000000e+06 5.750600301891233812e+02 9.685131058327045821e+02
3.117533946619834751e+03 4.145410000000000000e+06 5.750609008517855045e+02 9.685136821207070170e+02
3.117554380119778216e+03 4.144984000000000000e+06 5.750583343626899477e+02 9.685130328609229764e+02
3.117574813719838858e+03 4.145591000000000000e+06 5.750537366083630104e+02 9.685113890878285474e+02
3.117595247420016676e+03 4.145863000000000000e+06 5.750528958626949816e+02 9.685122096412736710e+02
3.117615680919960141e+03 4.145089000000000000e+06 5.750498963954694318e+02 9.685119578855845930e+02
3.117636114520020783e+03 4.144295000000000000e+06 5.750484642140580718e+02 9.685134055370093620e+02
3.117656548220198601e+03 4.144624000000000000e+06 5.750469675898224295e+02 9.685129973189365273e+02
3.117676981819793582e+03 4.144141000000000000e+06 5.750465377505254310e+02 9.685124159626808478e+02
3.117697415320202708e+03 4.142561000000000000e+06 5.750486346489526568e+02 9.685153956694904309e+02
3.117717849019914865e+03 4.143150000000000000e+06 5.750463258631717736e+02 9.685135483870967619e+02
3.117738282619975507e+03 4.142751000000000000e+06 5.750465260885822545e+02 9.685146461855902089e+02
3.117758716119918972e+03 4.143632000000000000e+06 5.750428800144413799e+02 9.685138156573749484e+02
3.117779149820096791e+03 2.095157000000000000e+06 5.813227027855191409e+02 9.736695517328772667e+02
3.117799583420157433e+03 4.145650000000000000e+06 5.750921985695849799e+02 9.685155114397018679e+02
3.117820016920100898e+03 4.146416000000000000e+06 5.750773771855018595e+02 9.685158794968956499e+02
3.117840450619813055e+03 4.113980000000000000e+06 5.751324576201147920e+02 9.685518750698836357e+02
3.117860884219873697e+03 4.084521000000000000e+06 5.751733481110759385e+02 9.685789117010293694e+02
3.117881317920051515e+03 4.088718000000000000e+06 5.751649150173722091e+02 9.685756501182032707e+02
3.117901751419994980e+03 4.133891000000000000e+06 5.750870201947752776e+02 9.685257722083141516e+02
3.117922185020055622e+03 4.145235000000000000e+06 5.750687944109320142e+02 9.685139694130730277e+02
3.117942618620116264e+03 4.145055000000000000e+06 5.750670087610417340e+02 9.685139157381506720e+02
3.117963052220176905e+03 4.144828000000000000e+06 5.750661327804193661e+02 9.685142925110523038e+02
3.117983485720120370e+03 4.143968000000000000e+06 5.750655369443006748e+02 9.685146183561263342e+02
3.118003919419832528e+03 4.144461000000000000e+06 5.750626479534975033e+02 9.685136764467080184e+02
3.118024353019893169e+03 4.144831000000000000e+06 5.751191669817177399e+02 9.685181743236335024e+02
3.118044786619953811e+03 4.148819000000000000e+06 5.751452712205569924e+02 9.685167636862441896e+02
3.118065220220014453e+03 4.148055000000000000e+06 5.751437124146135602e+02 9.685185275990795617e+02
3.118085653820075095e+03 4.148604000000000000e+06 5.751413251300919001e+02 9.685191245054962792e+02
3.118106087420135736e+03 4.148287000000000000e+06 5.751363338650387504e+02 9.685177587760923643e+02
3.118126521020196378e+03 4.147215000000000000e+06 5.751380181639967759e+02 9.685198249909878996e+02
3.118146954619791359e+03 4.147803000000000000e+06 5.751330663486187404e+02 9.685173840223366142e+02
3.118167388219852000e+03 4.147131000000000000e+06 5.751311687525665093e+02 9.685173856335861728e+02
3.118187821920029819e+03 4.147592000000000000e+06 5.751297299734400212e+02 9.685136204332537773e+02
3.118208255419973284e+03 4.147852000000000000e+06 5.751288042582040134e+02 9.685133011013894020e+02
3.118228689120151103e+03 4.147412000000000000e+06 5.751284345514744700e+02 9.685137350714131799e+02
3.118249122720211744e+03 4.147526000000000000e+06 5.751238318940013414e+02 9.685129761694080344e+02
3.118269556220155209e+03 4.147044000000000000e+06 5.751227754033957353e+02 9.685133454094049057e+02
3.118289989919867367e+03 4.146641000000000000e+06 5.751207189144176937e+02 9.685122087974339138e+02
3.118310423519928008e+03 4.146648000000000000e+06 5.751197015034794049e+02 9.685125207155273301e+02
3.118330857019871473e+03 4.146785000000000000e+06 5.751172431172583401e+02 9.685137165297935553e+02
3.118351290720049292e+03 4.146176000000000000e+06 5.751152630761453111e+02 9.685137982565139509e+02
3.118371724320109934e+03 4.146463000000000000e+06 5.751138300281469355e+02 9.685117687050384347e+02
3.118392157820053399e+03 4.145839000000000000e+06 5.751108171349635541e+02 9.685117608281459525e+02
3.118412591519765556e+03 4.146135000000000000e+06 5.751097016860280746e+02 9.685115853680596274e+02
3.118433025119826198e+03 4.145581000000000000e+06 5.751078601527747196e+02 9.685128682807065843e+02
3.118453458620235324e+03 4.145493000000000000e+06 5.751056301385625602e+02 9.685126323937828374e+02
3.118473892319947481e+03 4.145154000000000000e+06 5.751008698349928636e+02 9.685128639370213932e+02
3.118494325920008123e+03 4.144773000000000000e+06 5.751002305795757366e+02 9.685119334641486830e+02
3.118514759520068765e+03 4.144538000000000000e+06 5.750976280106491458e+02 9.685115532780735066e+02
3.118535193120129406e+03 4.144348000000000000e+06 5.750934962507974433e+02 9.685115598400520867e+02
3.118555626720190048e+03 4.144233000000000000e+06 5.750946860371991534e+02 9.685146274352817954e+02
3.118576060419902205e+03 4.143963000000000000e+06 5.750890485749993104e+02 9.685141237988852936e+02
3.118596494019962847e+03 4.143869000000000000e+06 5.750864472308367112e+02 9.685131202265322372e+02
3.118616927519906312e+03 4.142905000000000000e+06 5.750851207063642505e+02 9.685140380964564883e+02
3.118637361220084131e+03 4.143315000000000000e+06 5.750822886987834863e+02 9.685126110372974608e+02
3.118657794820144773e+03 4.142452000000000000e+06 5.750800265156965452e+02 9.685135530840187812e+02
3.118678228320088238e+03 4.142579000000000000e+06 5.750748205405376439e+02 9.685135597896866102e+02
3.118698662019800395e+03 4.142442000000000000e+06 5.750729922108746450e+02 9.685121568388886999e+02
3.118719095520209521e+03 4.142122000000000000e+06 5.750705725229724976e+02 9.685125056673849713e+02
3.118739529119804502e+03 4.142044000000000000e+06 5.750690569680090221e+02 9.685121114116604986e+02
3.118759962819982320e+03 4.144295000000000000e+06 5.751181100766234522e+02 9.685165443097076832e+02
3.118780396319925785e+03 4.146661000000000000e+06 5.751576574501749519e+02 9.685175445979307369e+02
3.118800829919986427e+03 4.146580000000000000e+06 5.751547154522521623e+02 9.685168958515209852e+02
3.118821263620164245e+03 4.146301000000000000e+06 5.751538202363987011e+02 9.685161383604325920e+02
3.118841697120107710e+03 4.146070000000000000e+06 5.751523536746847185e+02 9.685173781436396894e+02
3.118862130720168352e+03 4.146362000000000000e+06 5.751501101447486235e+02 9.685164013658238673e+02
3.118882564419880509e+03 4.145249000000000000e+06 5.751518975096549866e+02 9.685179628533774121e+02
3.118902997919823974e+03 4.145722000000000000e+06 5.751474539296170860e+02 9.685161761931938145e+02
3.118923431620001793e+03 4.146017000000000000e+06 5.751450785175265992e+02 9.685170487723519273e+02
3.118943865220062435e+03 4.145746000000000000e+06 5.751426845735363713e+02 9.685174562069166768e+02
3.118964298720005900e+03 4.145609000000000000e+06 5.751399015198973075e+02 9.685161275460372963e+02
3.118984732420183718e+03 4.144864000000000000e+06 5.751397363098041069e+02 9.685184037401468231e+02
3.119005166019778699e+03 4.145657000000000000e+06 5.751345275308593727e+02 9.685164665094097245e+02
3.119025599619839340e+03 4.145204000000000000e+06 5.751343863896686344e+02 9.685172609116463036e+02
3.119046033219899982e+03 4.145333000000000000e+06 5.751329294896212332e+02 9.685151144672815917e+02
3.119066466819960624e+03 4.144694000000000000e+06 5.751319419479459611e+02 9.685169872613032567e+02
3.119086900420021266e+03 4.144340000000000000e+06 5.751315661842415921e+02 9.685190384958763161e+02
3.119107334020081908e+03 4.144968000000000000e+06 5.751265790230467019e+02 9.685165137583692285e+02
3.119127767620142549e+03 4.144391000000000000e+06 5.751293627941957993e+02 9.685177279363844036e+02
3.119148201220203191e+03 4.144108000000000000e+06 5.751249786443789844e+02 9.685165866816212201e+02
3.119168634919915348e+03 4.144204000000000000e+06 5.751207240280642736e+02 9.685154046470685216e+02
3.119189068419858813e+03 4.143861000000000000e+06 5.751197622217540584e+02 9.685168942684130116e+02
3.119209502019919455e+03 4.143730000000000000e+06 5.751181623802708600e+02 9.685154944940910582e+02
3.119229935720097274e+03 4.143594000000000000e+06 5.751176768283764886e+02 9.685166794816287847e+02
3.119250369220040739e+03 4.144012000000000000e+06 5.751168920360269112e+02 9.685154644822457612e+02
3.119270802920218557e+03 4.142755000000000000e+06 5.751177385580368764e+02 9.685162897636959087e+02
3.119291236519813538e+03 4.143315000000000000e+06 5.751176874073055387e+02 9.685157136254424586e+02
3.119311670020222664e+03 4.142411000000000000e+06 5.751173364979960070e+02 9.685168700063803726e+02
3.119332103719934821e+03 4.142975000000000000e+06 5.751156094352488708e+02 9.685175544144002515e+02
3.119352537319995463e+03 4.142902000000000000e+06 5.751148098603346170e+02 9.685163928569876362e+02
3.119372970819938928e+03 4.142650000000000000e+06 5.751128987483856463e+02 9.685159883166571717e+02
3.119393404520116746e+03 4.142642000000000000e+06 5.751096614189688125e+02 9.685154319393276410e+02
3.119413838120177388e+03 4.142377000000000000e+06 5.751099677793691853e+02 9.685164486477208357e+02
3.119434271620120853e+03 4.143058000000000000e+06 5.751073731046004696e+02 9.685155626592724047e+02
3.119454705319833010e+03 4.142169000000000000e+06 5.751075257914392296e+02 9.685160832404471876e+02
3.119475138819776475e+03 4.141446000000000000e+06 5.751058565051916958e+02 9.685170172447014920e+02
3.119495572419837117e+03 4.140963000000000000e+06 5.751057809499867517e+02 9.685169147852806191e+02
3.119516006120014936e+03 4.140943000000000000e+06 5.751022395140430490e+02 9.685178574059096945e+02
3.119536439720075577e+03 4.141030000000000000e+06 5.750987995740190399e+02 9.685159571410977151e+02
3.119556873320136219e+03 4.141349000000000000e+06 5.750954787920554736e+02 9.685175453698782349e+02
3.119577306920196861e+03 4.140115000000000000e+06 5.750928423485820531e+02 9.685188288248032222e+02
3.119597740519791842e+03 4.103059000000000000e+06 5.751538873801230238e+02 9.685572293744739909e+02
3.119618174119852483e+03 4.078486000000000000e+06 5.751929698912782669e+02 9.685842763711827956e+02
3.119638607719913125e+03 4.083698000000000000e+06 5.751790751911624966e+02 9.685779717305246095e+02
3.119659041319973767e+03 4.131634000000000000e+06 5.751002426642824048e+02 9.685267165484648331e+02
3.119679475020151585e+03 4.138429000000000000e+06 5.750854138128261184e+02 9.685198061873237521e+02
3.119699908520095050e+03 4.139020000000000000e+06 5.750815678590583957e+02 9.685187336615913409e+02
3.119720342120155692e+03 4.137919000000000000e+06 5.750809849105311287e+02 9.685183856909717406e+02
3.119740775819867849e+03 3.375504000000000000e+06 5.770428552299152898e+02 9.692625821210699542e+02
3.119761209319811314e+03 4.137849000000000000e+06 5.750982715899009463e+02 9.685225763434093551e+02
3.119781642919871956e+03 4.137710000000000000e+06 5.750820084056156247e+02 9.685223241841501931e+02
3.119802076620049775e+03 4.138375000000000000e+06 5.750809305584921276e+02 9.685190370616486462e+02
3.119822510119993240e+03 4.138254000000000000e+06 5.750808833870515855e+02 9.685196667483436386e+02
3.119842943720053881e+03 4.137772000000000000e+06 5.750806131899003049e+02 9.685208921612887707e+02
3.119863377420231700e+03 4.138049000000000000e+06 5.750767351957407527e+02 9.685189969959272958e+02
3.119883810920175165e+03 4.137738000000000000e+06 5.750752906539756850e+02 9.685196119232296041e+02
3.119904244619887322e+03 4.136990000000000000e+06 5.750720743825825139e+02 9.685177372920891230e+02
3.119924678219947964e+03 4.137057000000000000e+06 5.750719376116886679e+02 9.685191939584104830e+02
3.119945111719891429e+03 4.136131000000000000e+06 5.750704078279918576e+02 9.685205964221152044e+02
3.119965545420069247e+03 4.135830000000000000e+06 5.750714502288536778e+02 9.685210332629726508e+02
3.119985979020129889e+03 4.139509000000000000e+06 5.751509328763387430e+02 9.685254683586870215e+02
3.120006412620190531e+03 4.141765000000000000e+06 5.751603519272580343e+02 9.685233015393196183e+02
3.120026846219785511e+03 4.141465000000000000e+06 5.751607411869954376e+02 9.685228174088155129e+02
3.120047279819846153e+03 4.141674000000000000e+06 5.751555303483567059e+02 9.685223151315144605e+02
3.120067713419906795e+03 4.140496000000000000e+06 5.751584520308678066e+02 9.685244630111948254e+02
3.120088147019967437e+03 4.141212000000000000e+06 5.751543664028791909e+02 9.685228179576413368e+02
3.120108580620028079e+03 4.140453000000000000e+06 5.751556090601681035e+02 9.685241129412651162e+02
3.120129014220088720e+03 4.140332000000000000e+06 5.751545219079049502e+02 9.685243647127814484e+02
3.120149447820149362e+03 4.139614000000000000e+06 5.751545897757616785e+02 9.685248646371376253e+02
3.120169881420210004e+03 4.140792000000000000e+06 5.751512466697191712e+02 9.685235445296455055e+02
3.120190314920153469e+03 4.140524000000000000e+06 5.751505819070242751e+02 9.685234880899132577e+02
3.120210748619865626e+03 4.140229000000000000e+06 5.751510107291167060e+02 9.685244726801344086e+02
3.120231182219926268e+03 4.140286000000000000e+06 5.751521600198633450e+02 9.685239331292572160e+02
3.120251615920104086e+03 4.140099000000000000e+06 5.751475607225817157e+02 9.685226063434714661e+02
3.120272049420047551e+03 4.139845000000000000e+06 5.751411461057116412e+02 9.685197861272583850e+02
3.120292483020108193e+03 4.139837000000000000e+06 5.751414360033982121e+02 9.685206480351762366e+02
3.120312916719820350e+03 4.139617000000000000e+06 5.751415884609614295e+02 9.685202901621091769e+02
3.120333350219763815e+03 4.138921000000000000e+06 5.751409420474562921e+02 9.685212000905549985e+02
3.120353783819824457e+03 4.139468000000000000e+06 5.751384984737169361e+02 9.685210270981681333e+02
3.120374217520002276e+03 4.139087000000000000e+06 5.751382399065300888e+02 9.685209760026788217e+02
3.120394651019945741e+03 4.138975000000000000e+06 5.751355180932476969e+02 9.685201517283868498e+02
3.120415084620006382e+03 4.138937000000000000e+06 5.751361008877399854e+02 9.685196682143265434e+02
3.120435518320184201e+03 4.139064000000000000e+06 5.751350527558887507e+02 9.685203951907967621e+02
3.120455951820127666e+03 4.138406000000000000e+06 5.751383810578275870e+02 9.685221660223767230e+02
3.120476385420188308e+03 4.138596000000000000e+06 5.751361534201454333e+02 9.685218564460025163e+02
3.120496819119900465e+03 4.138817000000000000e+06 5.751323945948805658e+02 9.685192722944744901e+02
3.120517252719961107e+03 4.138468000000000000e+06 5.751328380453829823e+02 9.685200371248490683e+02
3.120537686320021749e+03 4.138126000000000000e+06 5.751338934580531941e+02 9.685207028495507302e+02
3.120558119920082390e+03 4.138544000000000000e+06 5.751330716793152078e+02 9.685200048616131880e+02
3.120578553520143032e+03 4.138381000000000000e+06 5.751324126512275825e+02 9.685203783798543782e+02
3.120598987120203674e+03 4.138311000000000000e+06 5.751341489317743481e+02 9.685210604036284394e+02
3.120619420719798654e+03 4.138113000000000000e+06 5.751324388676674744e+02 9.685218770004588578e+02
3.120639854319859296e+03 4.137978000000000000e+06 5.751344422324140169e+02 9.685225044695743009e+02
3.120660288020037115e+03 4.137924000000000000e+06 5.751323733833680762e+02 9.685213585363095490e+02
3.120680721519980580e+03 4.137496000000000000e+06 5.751292235690378902e+02 9.685203925272677452e+02
3.120701155120041221e+03 4.137468000000000000e+06 5.751257041746305276e+02 9.685197565274220324e+02
3.120721588820219040e+03 4.137620000000000000e+06 5.751244974163890902e+02 9.685197577351231075e+02
3.120742022320162505e+03 4.137410000000000000e+06 5.751251181294577464e+02 9.685205268513393548e+02
3.120762455920223147e+03 4.137132000000000000e+06 5.751247746023090031e+02 9.685192747052789173e+02
3.120782889619935304e+03 4.136419000000000000e+06 5.751256209779521669e+02 9.685206343941462137e+02
3.120803323119878769e+03 4.136798000000000000e+06 5.751230408156260410e+02 9.685205035392107220e+02
3.120823756719939411e+03 4.135979000000000000e+06 5.751240103008259439e+02 9.685210918624103442e+02
3.120844190320000052e+03 4.136727000000000000e+06 5.751213904132421249e+02 9.685203350378209279e+02
3.120864623920060694e+03 4.136851000000000000e+06 5.751212006427110737e+02 9.685204487664651651e+02
3.120885057619772851e+03 4.136285000000000000e+06 5.751217541827993500e+02 9.685214091872295512e+02
3.120905491120181978e+03 4.136469000000000000e+06 5.751199975147885652e+02 9.685202635387814780e+02
3.120925924719776958e+03 4.135712000000000000e+06 5.751202158177358115e+02 9.685212925851703858e+02
3.120946358419954777e+03 4.135954000000000000e+06 5.751179215242722194e+02 9.685210824395048803e+02
3.120966791919898242e+03 4.135902000000000000e+06 5.751180799254914291e+02 9.685222074894423940e+02
3.120987225519958884e+03 4.136114000000000000e+06 5.751162970846547751e+02 9.685221386547856355e+02
3.121007659220136702e+03 4.134934000000000000e+06 5.751165152817433182e+02 9.685226951627281551e+02
3.121028092820197344e+03 4.135224000000000000e+06 5.751155746339254620e+02 9.685215291843924206e+02
3.121048526320140809e+03 4.134665000000000000e+06 5.751129615095782128e+02 9.685224621583611224e+02
3.121068960019852966e+03 4.135347000000000000e+06 5.751124152338364865e+02 9.685214271015225904e+02
3.121089393619913608e+03 4.134487000000000000e+06 5.751113460992862656e+02 9.685224773956236959e+02
3.121109827119857073e+03 4.134484000000000000e+06 5.751084667397431076e+02 9.685234271072279171e+02
3.121130260820034891e+03 4.134828000000000000e+06 5.751080680986004836e+02 9.685230952774819571e+02
3.121150694420095533e+03 4.133782000000000000e+06 5.751101502207905014e+02 9.685251409000280773e+02
3.121171128020156175e+03 4.133956000000000000e+06 5.751075698435106460e+02 9.685228708288138932e+02
3.121191561620216817e+03 4.132549000000000000e+06 5.751049831472053029e+02 9.685253907455180524e+02
3.121211995219811797e+03 4.133520000000000000e+06 5.751015710580812765e+02 9.685236294973775557e+02
3.121232428919989616e+03 4.134100000000000000e+06 5.751005382066230140e+02 9.685228351999226106e+02
3.121252862419933081e+03 4.132644000000000000e+06 5.751024591036633637e+02 9.685241070849557445e+02
3.121273296019993722e+03 4.133471000000000000e+06 5.750977802916725068e+02 9.685220440641775212e+02
3.121293729720171541e+03 4.133088000000000000e+06 5.750967651789654838e+02 9.685222724510099397e+02
3.121314163220115006e+03 4.132754000000000000e+06 5.750972247561795712e+02 9.685244362475966682e+02
3.121334596820175648e+03 4.131957000000000000e+06 5.750945619714823351e+02 9.685244030855112669e+02
3.121355030519887805e+03 4.091263000000000000e+06 5.751611365487869989e+02 9.685662227043336543e+02
3.121375464019831270e+03 4.070487000000000000e+06 5.751947400888394668e+02 9.685881040769814945e+02
3.121395897619891912e+03 4.079518000000000000e+06 5.751780036268991125e+02 9.685788085749345555e+02
3.121416331320069730e+03 4.126626000000000000e+06 5.750970209076373294e+02 9.685284295208724643e+02
3.121436764820013195e+03 4.131168000000000000e+06 5.750876171097374936e+02 9.685232164366107099e+02
3.121457198420073837e+03 4.132075000000000000e+06 5.750839370050156276e+02 9.685229162103785256e+02
3.121477632119785994e+03 4.131409000000000000e+06 5.750864373389321145e+02 9.685224120874984237e+02
3.121498065719846636e+03 4.130818000000000000e+06 5.750832130585273489e+02 9.685233549384165599e+02
3.121518499319907278e+03 4.130906000000000000e+06 5.750801785371054393e+02 9.685232440534837224e+02
3.121538932919967920e+03 4.130695000000000000e+06 5.750811490560305401e+02 9.685235668573932344e+02
3.121559366419911385e+03 4.131022000000000000e+06 5.750781104530549328e+02 9.685229805118442528e+02
3.121579800120089203e+03 4.130173000000000000e+06 5.750765144704591876e+02 9.685234548286475729e+02
3.121600233720149845e+03 4.129917000000000000e+06 5.750758075767624860e+02 9.685226812064262276e+02
3.121620667220093310e+03 4.129760000000000000e+06 5.750742764712719008e+02 9.685221402696524819e+02
3.121641100919805467e+03 4.129434000000000000e+06 5.750726910758229451e+02 9.685237390886983349e+02
3.121661534519866109e+03 4.129413000000000000e+06 5.750703780416248492e+02 9.685230942024932119e+02
3.121681968019809574e+03 4.128969000000000000e+06 5.750684485642783557e+02 9.685222819546477240e+02
3.121702401719987392e+03 2.846373000000000000e+06 5.789287405410324254e+02 9.703220284200278911e+02
3.121722835320048034e+03 4.134362000000000000e+06 5.751720171092904366e+02 9.685296248852906729e+02
3.121743268819991499e+03 4.135390000000000000e+06 5.751666790798449256e+02 9.685272385434021771e+02
3.121763702520169318e+03 4.135266000000000000e+06 5.751634025477442265e+02 9.685257889093470567e+02
3.121784136120229959e+03 4.134719000000000000e+06 5.751598079579289333e+02 9.685259409406056648e+02
3.121804569819942117e+03 4.134638000000000000e+06 5.751541694823101807e+02 9.685240311243693441e+02
3.121825003319885582e+03 4.134180000000000000e+06 5.751528924720258829e+02 9.685242805102825514e+02
3.121845436919946223e+03 4.133753000000000000e+06 5.751532962903202133e+02 9.685261228718793518e+02
3.121865870620124042e+03 4.134041000000000000e+06 5.751519876072829902e+02 9.685258336818624230e+02
3.121886304120067507e+03 4.134089000000000000e+06 5.751498204320225796e+02 9.685244059815838682e+02
3.121906737720128149e+03 4.134065000000000000e+06 5.751483489011420716e+02 9.685239958733111507e+02
3.121927171419840306e+03 4.132854000000000000e+06 5.751507895028471467e+02 9.685257642781477898e+02
3.121947604919783771e+03 4.133595000000000000e+06 5.751564725136352081e+02 9.685261865277077504e+02
3.121968038519844413e+03 4.133460000000000000e+06 5.751567759213830868e+02 9.685261393602454518e+02
3.121988472220022231e+03 4.133143000000000000e+06 5.751540766917573819e+02 9.685251499887615410e+02
3.122008905719965696e+03 4.133430000000000000e+06 5.751552083862554809e+02 9.685264030115424703e+02
3.122029339320026338e+03 4.133403000000000000e+06 5.751509233433081363e+02 9.685241110049032613e+02
3.122049773020204157e+03 4.131994000000000000e+06 5.751521672103106084e+02 9.685258006182971258e+02
3.122070206619799137e+03 4.132816000000000000e+06 5.751475889562951807e+02 9.685235461728758537e+02
3.122090640219859779e+03 4.132036000000000000e+06 5.751474469244701595e+02 9.685241089380634776e+02
3.122111073819920421e+03 4.132423000000000000e+06 5.751430257744669916e+02 9.685244107391716852e+02
3.122131507419981062e+03 4.132187000000000000e+06 5.751441766793226407e+02 9.685232674610321055e+02
3.122151941120158881e+03 4.132259000000000000e+06 5.751420757992177641e+02 9.685230194912758179e+02
3.122172374620102346e+03 4.131876000000000000e+06 5.751418375091604958e+02 9.685236771384232952e+02
3.122192808220162988e+03 4.132143000000000000e+06 5.751418256822186095e+02 9.685214686423000785e+02
3.122213241820223629e+03 4.132339000000000000e+06 5.751420505432879509e+02 9.685230304193339634e+02
3.122233675419818610e+03 4.131466000000000000e+06 5.751420428003037841e+02 9.685256606250662799e+02
3.122254109019879252e+03 4.131077000000000000e+06 5.751380753735647886e+02 9.685241270012638779e+02
3.122274542619939893e+03 4.130301000000000000e+06 5.751404149479662919e+02 9.685253391944073655e+02
3.122294976220000535e+03 4.131889000000000000e+06 5.751365622358199516e+02 9.685235428638087569e+02
3.122315409820061177e+03 4.130369000000000000e+06 5.751346150912909252e+02 9.685240180719930549e+02
3.122335843420121819e+03 4.130108000000000000e+06 5.751347548296557761e+02 9.685249957143977326e+02
3.122356277020182461e+03 4.130509000000000000e+06 5.751314348909540968e+02 9.685243581360069811e+02
3.122376710719894618e+03 4.130232000000000000e+06 5.751300033509013474e+02 9.685245618163821746e+02
3.122397144219838083e+03 4.130111000000000000e+06 5.751295582612671069e+02 9.685252084023892394e+02
3.122417577819898725e+03 4.130051000000000000e+06 5.751317078166831607e+02 9.685252189379743868e+02
3.122438011520076543e+03 4.129965000000000000e+06 5.751319480915698250e+02 9.685258843597948726e+02
3.122458445020020008e+03 4.129393000000000000e+06 5.751296544068341063e+02 9.685262531321188817e+02
3.122478878620080650e+03 4.129512000000000000e+06 5.751297138741817889e+02 9.685269104436553107e+02
3.122499312319792807e+03 4.129900000000000000e+06 5.751265376885638716e+02 9.685254301556938117e+02
3.122519745919853449e+03 4.129250000000000000e+06 5.751288040201004605e+02 9.685246640431071228e+02
3.122540179419796914e+03 4.129593000000000000e+06 5.751296844507436390e+02 9.685249529433045836e+02
3.122560613119974732e+03 4.130193000000000000e+06 5.751289407056764276e+02 9.685234992650464392e+02
3.122581046720035374e+03 4.129694000000000000e+06 5.751265362518385018e+02 9.685244853492777111e+02
3.122601480219978839e+03 4.129259000000000000e+06 5.751301185031019259e+02 9.685252194158806560e+02
3.122621913920156658e+03 4.129073000000000000e+06 5.751270071999211950e+02 9.685263653609417815e+02
3.122642347520217299e+03 4.128951000000000000e+06 5.751235413062543103e+02 9.685258304106781679e+02
3.122662781020160764e+03 4.128479000000000000e+06 5.751223578950019828e+02 9.685265345905841059e+02
3.122683214719872922e+03 4.128460000000000000e+06 5.751174699524761991e+02 9.685258166483386049e+02
3.122703648319933563e+03 4.127437000000000000e+06 5.751170670806120597e+02 9.685274777058983773e+02
3.122724082020111382e+03 4.127628000000000000e+06 5.751147288466886494e+02 9.685262814381528642e+02
3.122744515520054847e+03 4.127933000000000000e+06 5.751152865126445022e+02 9.685260577145995740e+02
3.122764949120115489e+03 4.127710000000000000e+06 5.751134084032066767e+02 9.685259739661943286e+02
3.122785382819827646e+03 4.127504000000000000e+06 5.751132272676173898e+02 9.685264254135187230e+02
3.122805816319771111e+03 4.128070000000000000e+06 5.751130138297073700e+02 9.685253861974239271e+02
3.122826249919831753e+03 4.128088000000000000e+06 5.751130738976494285e+02 9.685247061109162132e+02
3.122846683620009571e+03 4.127538000000000000e+06 5.751123277362921726e+02 9.685249538586924700e+02
3.122867117119953036e+03 4.127935000000000000e+06 5.751098999863127119e+02 9.685246308384216718e+02
3.122887550720013678e+03 4.127469000000000000e+06 5.751100577617905856e+02 9.685239474845237737e+02
3.122907984420191497e+03 4.126798000000000000e+06 5.751086210180386615e+02 9.685241397810118542e+02
3.122928417920134962e+03 4.126787000000000000e+06 5.751065780715117626e+02 9.685236781059938949e+02
3.122948851520195603e+03 4.126431000000000000e+06 5.751065024472721916e+02 9.685240148205556352e+02
3.122969285119790584e+03 4.126647000000000000e+06 5.751042713369959074e+02 9.685239949043375418e+02
