# Time, Flux
3.083368962519802153e+03 1.002878920993568679e+00
3.083389396020211279e+03 1.002931039157208160e+00
3.083409829619806260e+03 1.002733405235796793e+00
3.083430263319984078e+03 1.002911667804351037e+00
3.083450696819927543e+03 1.002741707244164004e+00
3.083471130419988185e+03 1.002970012474265982e+00
3.083491564120166004e+03 1.002742629689538090e+00
3.083511997620109469e+03 1.002940955444980187e+00
3.083532431220170110e+03 1.002695584975456633e+00
3.083552864919882268e+03 1.002917663699282924e+00
3.083573298419825733e+03 1.002914896363160446e+00
3.083593732019886374e+03 1.002905441298075573e+00
3.083614165720064193e+03 1.002692587027990578e+00
3.083634599320124835e+03 1.002665144278109599e+00
3.083655032820068300e+03 1.002891604617463184e+00
3.083675466519780457e+03 1.002837410951731956e+00
3.083695900119841099e+03 1.002975777757854292e+00
3.083716333619784564e+03 1.002910975970320528e+00
3.083736767319962382e+03 1.002753699034028001e+00
3.083757200920023024e+03 1.002813888594691116e+00
3.083777634419966489e+03 1.002925273873619627e+00
3.083798068120144308e+03 1.002843637458007420e+00
3.083818501720204949e+03 1.002771456107480308e+00
3.083838935419917107e+03 1.002778835670473434e+00
3.083859368919860572e+03 1.002910053524946221e+00
3.083879802519921213e+03 1.002964939024708180e+00
3.083900236220099032e+03 1.002585352753245784e+00
3.083920669720042497e+03 1.002918124921970078e+00
3.083941103320103139e+03 1.002898984180456532e+00
3.083961537019815296e+03 1.002764307155830759e+00
3.083981970520224422e+03 1.002737556239980288e+00
3.084002404119819403e+03 1.002772839775541547e+00
3.084022837719880044e+03 1.002660762662582528e+00
3.084043271319940686e+03 1.002876153657446201e+00
3.084063704920001328e+03 1.002783909120031458e+00
3.084084138520061970e+03 1.002680134015439650e+00
3.084104572120122612e+03 1.002726256284147022e+00
3.084125005720183253e+03 1.002422771756051878e+00
3.084145439319778234e+03 1.002633319912701548e+00
3.084165872919838876e+03 1.002806739643041567e+00
3.084186306519899517e+03 1.002795670298551656e+00
