# Time, flux, Xc, Yc
3.093095357220154256e+03 4.345336000000000000e+06 5.906701624454357216e+02 9.791865807385205471e+02
3.093115790919866413e+03 4.345430000000000000e+06 5.906638919508541221e+02 9.791848958561063228e+02
3.093136224419809878e+03 4.345678000000000000e+06 5.906567025904818138e+02 9.791827657272351644e+02
3.093156658019870520e+03 4.345591000000000000e+06 5.906508173456728628e+02 9.791831580560618704e+02
3.093177091720048338e+03 4.345898000000000000e+06 5.906470775430071853e+02 9.791821579797776849e+02
3.093197525320108980e+03 4.345853000000000000e+06 5.906458849390442083e+02 9.791823092037398055e+02
3.093217958820052445e+03 4.346973000000000000e+06 5.906356609530355399e+02 9.791780402132702648e+02
3.093238392519764602e+03 4.346600000000000000e+06 5.906354005429531071e+02 9.791783702204021438e+02
3.093258826119825244e+03 4.320342000000000000e+06 5.908511553020571228e+02 9.792823366761242596e+02
3.093279259620234370e+03 4.280925000000000000e+06 5.910670812966823178e+02 9.794200909850090966e+02
3.093299693319946527e+03 4.281793000000000000e+06 5.910592985228383895e+02 9.794158227639683219e+02
3.093320126920007169e+03 4.322836000000000000e+06 5.908359276178879327e+02 9.792707107093583545e+02
3.093340560419950634e+03 4.342996000000000000e+06 5.907315205908547568e+02 9.792018885119857714e+02
3.093360994120128453e+03 4.344356000000000000e+06 5.907168503225794893e+02 9.791958868011737422e+02
3.093381427720189095e+03 4.344368000000000000e+06 5.907135723769257538e+02 9.791957842889920585e+02
3.093401861220132560e+03 4.344309000000000000e+06 5.907095508169423965e+02 9.791938510819556996e+02
3.093422294919844717e+03 4.344380000000000000e+06 5.907033537581887686e+02 9.791933762700316493e+02
3.093442728519905359e+03 4.344447000000000000e+06 5.906989759571241621e+02 9.791929202957246616e+02
3.093463162220083177e+03 4.344579000000000000e+06 5.906950542273485780e+02 9.791930460926133719e+02
3.093483595720026642e+03 4.345530000000000000e+06 5.906809744726190274e+02 9.791880085973402856e+02
3.093504029320087284e+03 4.345364000000000000e+06 5.906779936042181589e+02 9.791868899820590286e+02
3.093524463019799441e+03 4.345181000000000000e+06 5.906760940453343665e+02 9.791876273968794067e+02
3.093544896520208567e+03 4.345036000000000000e+06 5.906732204290136679e+02 9.791864651984471948e+02
3.093565330119803548e+03 4.345898000000000000e+06 5.906629573450642283e+02 9.791833708476360698e+02
3.093585763819981366e+03 4.345361000000000000e+06 5.906606502888943169e+02 9.791857574088780893e+02
3.093606197420042008e+03 4.346203000000000000e+06 5.906510802647736682e+02 9.791829297895196760e+02
3.093626630919985473e+03 4.346065000000000000e+06 5.906477227100837126e+02 9.791830494941975758e+02
3.093647064620163292e+03 4.346475000000000000e+06 5.906377643952857852e+02 9.791810890434202292e+02
3.093667498220223933e+03 4.346161000000000000e+06 5.906351412200330060e+02 9.791809150650424272e+02
3.093687931720167398e+03 4.346846000000000000e+06 5.906317909583178789e+02 9.791771999744182722e+02
3.093708365419879556e+03 4.346957000000000000e+06 5.906288688846013883e+02 9.791748211449986457e+02
3.093728799019940197e+03 4.347420000000000000e+06 5.906216102884009160e+02 9.791717315097230312e+02
3.093749232519883662e+03 4.345595000000000000e+06 5.906899485571020705e+02 9.791881933314080015e+02
3.093769666220061481e+03 4.344653000000000000e+06 5.907314664715455592e+02 9.791969241271972351e+02
3.093790099820122123e+03 4.344065000000000000e+06 5.907296184564457917e+02 9.791988462419416237e+02
3.093810533320065588e+03 4.344568000000000000e+06 5.907222220943485809e+02 9.791948628724420587e+02
3.093830967019777745e+03 4.345278000000000000e+06 5.907120545566934879e+02 9.791913895957865179e+02
3.093851400520186871e+03 4.343877000000000000e+06 5.907143966092962728e+02 9.791964470909282454e+02
3.093871834119781852e+03 4.345820000000000000e+06 5.906968740076671338e+02 9.791887827843767127e+02
3.093892267819959670e+03 4.344845000000000000e+06 5.907000574243729716e+02 9.791930750118818878e+02
3.093912701319903135e+03 4.343897000000000000e+06 5.907014397440823359e+02 9.791940499510002383e+02
3.093933134919963777e+03 4.345701000000000000e+06 5.906861993036336571e+02 9.791883749020008736e+02
3.093953568620141596e+03 4.345612000000000000e+06 5.906819205212061661e+02 9.791889211462045068e+02
3.093974002120085061e+03 4.346454000000000000e+06 5.906733033410683902e+02 9.791837104453422853e+02
3.093994435720145702e+03 4.346392000000000000e+06 5.906689990226376494e+02 9.791834721764627147e+02
3.094014869419857860e+03 4.346381000000000000e+06 5.906637068862578417e+02 9.791829464559135658e+02
3.094035303019918501e+03 4.346326000000000000e+06 5.906563619479992440e+02 9.791819177852743223e+02
3.094055736619979143e+03 4.345870000000000000e+06 5.906553318437964890e+02 9.791815005971186565e+02
3.094076170220039785e+03 4.346974000000000000e+06 5.906418313060993341e+02 9.791773194410640144e+02
3.094096603820100427e+03 4.346557000000000000e+06 5.906399635389574314e+02 9.791781807991934556e+02
3.094117037420161068e+03 4.347577000000000000e+06 5.906272328241684590e+02 9.791736100361189301e+02
3.094137471020221710e+03 4.346917000000000000e+06 5.906274854109245780e+02 9.791737583211273659e+02
3.094157904619816691e+03 4.346508000000000000e+06 5.906245505587473872e+02 9.791748716440876024e+02
3.094178338319994509e+03 4.347976000000000000e+06 5.906078299420236135e+02 9.791681959606032706e+02
3.094198771819937974e+03 4.347397000000000000e+06 5.906057788143111793e+02 9.791700893661195551e+02
3.094219205419998616e+03 4.349338000000000000e+06 5.905869932389711039e+02 9.791616075825792223e+02
3.094239639120176435e+03 3.758797000000000000e+06 5.946274121746931769e+02 9.809578617839697472e+02
3.094260072620119900e+03 4.345430000000000000e+06 5.907033812534087929e+02 9.791932045850468285e+02
3.094280506220180541e+03 4.345645000000000000e+06 5.907060033665889023e+02 9.791946788106253052e+02
3.094300939919892699e+03 4.345439000000000000e+06 5.907032661141946619e+02 9.791935410898645387e+02
3.094321373419836164e+03 4.346332000000000000e+06 5.906962111960153834e+02 9.791910845743030904e+02
3.094341807019896805e+03 4.346008000000000000e+06 5.906917081146651753e+02 9.791908441033702957e+02
3.094362240720074624e+03 4.346624000000000000e+06 5.906824935858265917e+02 9.791864288238411973e+02
3.094382674220018089e+03 4.344839000000000000e+06 5.906932949644394739e+02 9.791956132321588484e+02
3.094403107820078731e+03 4.346482000000000000e+06 5.906763384732756776e+02 9.791871785043628051e+02
3.094423541519790888e+03 4.345166000000000000e+06 5.906832070397310872e+02 9.791917622940067076e+02
3.094443975119851530e+03 4.346907000000000000e+06 5.906676768102008737e+02 9.791843878877556335e+02
3.094464408619794995e+03 4.346490000000000000e+06 5.906674558091701783e+02 9.791867143373158342e+02
3.094484842219855636e+03 4.346777000000000000e+06 5.906685558058303513e+02 9.791809200241926874e+02
3.094505275920033455e+03 4.346794000000000000e+06 5.906633472853785634e+02 9.791801088342350567e+02
3.094525709419976920e+03 4.347466000000000000e+06 5.906548980486563778e+02 9.791768719985388998e+02
3.094546143120154738e+03 4.346766000000000000e+06 5.906553140886810525e+02 9.791798382981738769e+02
3.094566576620098203e+03 4.347846000000000000e+06 5.906474224248053133e+02 9.791764071220553660e+02
3.094587010220158845e+03 4.347147000000000000e+06 5.906462084212932950e+02 9.791770331208031166e+02
3.094607443919871002e+03 4.347232000000000000e+06 5.906438710885455521e+02 9.791780707815916003e+02
3.094627877419814467e+03 4.347154000000000000e+06 5.906418624691004879e+02 9.791776373691844810e+02
3.094648311119992286e+03 4.347678000000000000e+06 5.906331096737154667e+02 9.791749308481446405e+02
3.094668744720052928e+03 4.347367000000000000e+06 5.906312510537987919e+02 9.791751027691013860e+02
3.094689178219996393e+03 4.347928000000000000e+06 5.906224233703961772e+02 9.791721263553582730e+02
3.094709611920174211e+03 4.347854000000000000e+06 5.906178399734674258e+02 9.791697354602983978e+02
3.094730045519769192e+03 4.346254000000000000e+06 5.907055703601307641e+02 9.791854555670239506e+02
3.094750479020178318e+03 4.344225000000000000e+06 5.907251555801092309e+02 9.791965639440867335e+02
3.094770912719890475e+03 4.345938000000000000e+06 5.907107531216505549e+02 9.791888671674561238e+02
3.094791346319951117e+03 4.345084000000000000e+06 5.907097954838156966e+02 9.791919272446746163e+02
3.094811779819894582e+03 4.346164000000000000e+06 5.907002039039483634e+02 9.791870237754488926e+02
3.094832213520072401e+03 4.346143000000000000e+06 5.906972580055464732e+02 9.791870336525972789e+02
3.094852647120133042e+03 4.346556000000000000e+06 5.906901809156490799e+02 9.791844699573639446e+02
3.094873080720193684e+03 4.346975000000000000e+06 5.906822125731112010e+02 9.791836656525514400e+02
3.094893514319788665e+03 4.346959000000000000e+06 5.906743817919607409e+02 9.791826005260229522e+02
3.094913947919849306e+03 4.346437000000000000e+06 5.906758844083095710e+02 9.791850400684514852e+02
3.094934381519909948e+03 4.346929000000000000e+06 5.906689964340342840e+02 9.791821626256145237e+02
3.094954815119970590e+03 4.346780000000000000e+06 5.906651364918399167e+02 9.791809047156746146e+02
3.094975248720031232e+03 4.346651000000000000e+06 5.906616848235572661e+02 9.791811081681046289e+02
3.094995682320091873e+03 4.347116000000000000e+06 5.906583785663874551e+02 9.791783899946539123e+02
3.095016116019804031e+03 4.320111000000000000e+06 5.907915699388279336e+02 9.792702965271031417e+02
3.095036549520213157e+03 4.284513000000000000e+06 5.909736224397031492e+02 9.793959728912013816e+02
3.095056983119808137e+03 4.286382000000000000e+06 5.909621902574245951e+02 9.793881686233285109e+02
3.095077416819985956e+03 4.331589000000000000e+06 5.907210300884963772e+02 9.792299687251029354e+02
3.095097850319929421e+03 4.348239000000000000e+06 5.906315011663342602e+02 9.791713284389381897e+02
3.095118283919990063e+03 4.348972000000000000e+06 5.906220854031711269e+02 9.791669383017411974e+02
3.095138717620167881e+03 4.351353000000000000e+06 5.906068638880826711e+02 9.791576925613711637e+02
3.095159151120111346e+03 4.348925000000000000e+06 5.906120050357271793e+02 9.791661355392424184e+02
3.095179584720171988e+03 4.348473000000000000e+06 5.906128162690673662e+02 9.791690644049072034e+02
3.095200018320232630e+03 4.349518000000000000e+06 5.906005304495809014e+02 9.791640570288477647e+02
3.095220451919827610e+03 4.347096000000000000e+06 5.906822462627924324e+02 9.791831201795405377e+02
3.095240885519888252e+03 4.345363000000000000e+06 5.906956247383704977e+02 9.791904294301764367e+02
3.095261319119948894e+03 4.347853000000000000e+06 5.906743123560065669e+02 9.791781665571489839e+02
3.095281752720009536e+03 4.347523000000000000e+06 5.906707065149511209e+02 9.791799164719772079e+02
3.095302186420187354e+03 4.347891000000000000e+06 5.906635150237207199e+02 9.791774975499615721e+02
3.095322619920130819e+03 4.348193000000000000e+06 5.906545268344804072e+02 9.791752045044918304e+02
3.095343053520191461e+03 4.347557000000000000e+06 5.906524457298662583e+02 9.791760740572234454e+02
3.095363487219903618e+03 4.347017000000000000e+06 5.906507262336448321e+02 9.791780404815532393e+02
3.095383920819964260e+03 4.347723000000000000e+06 5.906407917431722581e+02 9.791738618122635671e+02
3.095404354319907725e+03 4.347849000000000000e+06 5.906352205423877422e+02 9.791737629342693481e+02
3.095424788020085543e+03 4.348889000000000000e+06 5.906221372860976544e+02 9.791683245996850928e+02
3.095445221620146185e+03 4.347802000000000000e+06 5.906257154764637107e+02 9.791699219513676553e+02
3.095465655120089650e+03 4.345637000000000000e+06 5.906967503268220980e+02 9.791883079511703727e+02
3.095486088819801807e+03 4.346381000000000000e+06 5.907191412809875146e+02 9.791887570371764014e+02
3.095506522419862449e+03 4.345367000000000000e+06 5.907221742145139842e+02 9.791933058818736981e+02
3.095526955919805914e+03 4.346247000000000000e+06 5.907126371326802428e+02 9.791878011074842334e+02
3.095547389619983733e+03 4.346479000000000000e+06 5.907039663598973220e+02 9.791870219550123693e+02
3.095567823220044374e+03 4.345903000000000000e+06 5.907018306667222305e+02 9.791879068630846632e+02
3.095588256719987839e+03 4.346945000000000000e+06 5.906921566755503363e+02 9.791844690926616295e+02
3.095608690420165658e+03 4.347240000000000000e+06 5.906826119560917050e+02 9.791822169928506128e+02
3.095629124020226300e+03 4.347064000000000000e+06 5.906793242519548812e+02 9.791820152636354351e+02
3.095649557520169765e+03 4.348390000000000000e+06 5.906676643539333327e+02 9.791770722037351788e+02
3.095669991219881922e+03 4.346936000000000000e+06 5.906725983543351504e+02 9.791816329939065326e+02
3.095690424819942564e+03 4.346593000000000000e+06 5.906688070403647544e+02 9.791821500195670751e+02
3.095710858420003206e+03 4.347416000000000000e+06 5.906596718602498868e+02 9.791781416823234849e+02
3.095731292020063847e+03 4.348397000000000000e+06 5.906493383653792080e+02 9.791741122073260613e+02
3.095751725620124489e+03 4.347945000000000000e+06 5.906457487387719993e+02 9.791754576012345979e+02
3.095772159220185131e+03 4.348488000000000000e+06 5.906369163258585786e+02 9.791719445931551036e+02
3.095792592819780111e+03 4.348583000000000000e+06 5.906319453946262001e+02 9.791700963279303096e+02
3.095813026419840753e+03 4.348033000000000000e+06 5.906313397345420526e+02 9.791722204040310089e+02
3.095833460120018572e+03 4.348282000000000000e+06 5.906230987318670032e+02 9.791711836996772718e+02
3.095853893720079213e+03 4.349037000000000000e+06 5.906160669591912438e+02 9.791669590302404913e+02
3.095874327220022678e+03 4.348811000000000000e+06 5.906099786815292418e+02 9.791670261135744795e+02
3.095894760920200497e+03 4.348498000000000000e+06 5.906070052234127843e+02 9.791682238326889092e+02
3.095915194519795477e+03 4.348955000000000000e+06 5.906017774384880568e+02 9.791651120786488036e+02
3.095935628020204604e+03 4.349175000000000000e+06 5.905960567234016025e+02 9.791627285634631335e+02
3.095956061719916761e+03 4.347756000000000000e+06 5.906064960867169020e+02 9.791679523873924609e+02
3.095976495219860226e+03 4.348168000000000000e+06 5.906290580308764220e+02 9.791720398107893288e+02
3.095996928819920868e+03 4.347997000000000000e+06 5.906215284877151817e+02 9.791723563746709260e+02
3.096017362520098686e+03 4.349157000000000000e+06 5.906095581281614386e+02 9.791673696764682973e+02
3.096037796020042151e+03 4.348890000000000000e+06 5.906040911588934250e+02 9.791671575965360717e+02
3.096058229620102793e+03 4.349067000000000000e+06 5.905961044058415155e+02 9.791649192803881760e+02
3.096078663319814950e+03 4.349493000000000000e+06 5.905912298283960808e+02 9.791621405069510047e+02
3.096099096820224077e+03 4.348824000000000000e+06 5.905918712737052374e+02 9.791651738492980712e+02
3.096119530419819057e+03 4.348986000000000000e+06 5.905829896900105496e+02 9.791638558965239554e+02
3.096139964119996876e+03 4.350325000000000000e+06 5.905695687103836917e+02 9.791574034123887031e+02
3.096160397619940341e+03 4.350234000000000000e+06 5.905655436006430818e+02 9.791563844611576997e+02
3.096180831220000982e+03 4.350480000000000000e+06 5.905581545024916750e+02 9.791549463507475366e+02
3.096201264920178801e+03 3.389619000000000000e+06 5.973121400959812490e+02 9.841871071645515485e+02
3.096221698519773781e+03 4.346244000000000000e+06 5.907081698588482368e+02 9.791896794105439312e+02
3.096242132020182908e+03 4.346886000000000000e+06 5.907044394538987717e+02 9.791867711736631463e+02
3.096262565719895065e+03 4.347325000000000000e+06 5.906958239837141491e+02 9.791827928668778895e+02
3.096282999319955707e+03 4.347171000000000000e+06 5.906910710436741283e+02 9.791830493900515648e+02
3.096303432819899172e+03 4.347483000000000000e+06 5.906888424865605884e+02 9.791838068141956910e+02
3.096323866520076990e+03 4.347387000000000000e+06 5.906844884064842063e+02 9.791832659480280654e+02
3.096344300120137632e+03 4.347064000000000000e+06 5.906853177224903675e+02 9.791850909027334637e+02
3.096364733620081097e+03 4.348030000000000000e+06 5.906759997056137763e+02 9.791836691559166184e+02
3.096385167319793254e+03 4.346476000000000000e+06 5.906804898957224168e+02 9.791874767052664765e+02
3.096405600919853896e+03 4.348542000000000000e+06 5.906644702983206798e+02 9.791804386389736692e+02
3.096426034620031714e+03 4.348138000000000000e+06 5.906611052823070622e+02 9.791795124717752969e+02
3.096446468119975179e+03 4.347340000000000000e+06 5.906652141309398303e+02 9.791799201350711428e+02
3.096466901720035821e+03 4.348139000000000000e+06 5.906535062471554056e+02 9.791757685299388640e+02
3.096487335420213640e+03 4.347809000000000000e+06 5.906508765679449198e+02 9.791770086956441901e+02
3.096507768920157105e+03 4.348154000000000000e+06 5.906454389609936015e+02 9.791761407254664391e+02
3.096528202520217746e+03 4.348348000000000000e+06 5.906416215997431891e+02 9.791736740021727883e+02
3.096548636219929904e+03 4.346357000000000000e+06 5.906499790514217239e+02 9.791804354773433943e+02
3.096569069719873369e+03 4.348625000000000000e+06 5.906305151628388330e+02 9.791713410560809052e+02
3.096589503319934011e+03 4.348806000000000000e+06 5.906273450689683386e+02 9.791706047590994331e+02
3.096609937020111829e+03 4.348629000000000000e+06 5.906224458329280651e+02 9.791701377606597134e+02
3.096630370520055294e+03 4.347675000000000000e+06 5.906271857947064063e+02 9.791736291236120451e+02
3.096650804120115936e+03 4.347617000000000000e+06 5.906230268213598720e+02 9.791730966642186331e+02
3.096671237819828093e+03 4.348005000000000000e+06 5.906151614361068596e+02 9.791715860492340653e+02
3.096691671319771558e+03 4.346756000000000000e+06 5.906954098642758026e+02 9.791875014378539390e+02
3.096712104919832200e+03 4.347344000000000000e+06 5.906973499221593329e+02 9.791845391116967221e+02
3.096732538620010018e+03 4.347825000000000000e+06 5.906905340026335125e+02 9.791826329256582540e+02
3.096752972220070660e+03 4.346884000000000000e+06 5.906926228075099061e+02 9.791865179747147749e+02
3.096773405720014125e+03 4.313652000000000000e+06 5.908609373217867642e+02 9.793013824480973426e+02
3.096793839420191944e+03 4.284348000000000000e+06 5.910063286175633266e+02 9.794015871259757660e+02
3.096814272920135409e+03 4.286820000000000000e+06 5.909915480472704985e+02 9.793926005757181201e+02
3.096834706520196050e+03 4.332009000000000000e+06 5.907550944607917245e+02 9.792365969230442033e+02
3.096855140219908208e+03 4.348758000000000000e+06 5.906587724587111552e+02 9.791760215215471135e+02
3.096875573719851673e+03 4.348870000000000000e+06 5.906539616038189706e+02 9.791758190058567379e+02
3.096896007319912314e+03 4.348179000000000000e+06 5.906565638167149928e+02 9.791776237822775784e+02
3.096916441020090133e+03 4.348004000000000000e+06 5.906528142568406565e+02 9.791775796434409358e+02
3.096936874520033598e+03 4.347844000000000000e+06 5.906491116056602095e+02 9.791772761396223359e+02
3.096957308120094240e+03 4.347828000000000000e+06 5.906468231953978147e+02 9.791759177225961821e+02
3.096977741819806397e+03 4.345603000000000000e+06 5.906578138868184169e+02 9.791865471834403252e+02
3.096998175320215523e+03 4.348472000000000000e+06 5.906349342941612122e+02 9.791744258672931664e+02
3.097018609019927680e+03 4.348061000000000000e+06 5.906299304448580187e+02 9.791734044209591730e+02
3.097039042619988322e+03 4.348115000000000000e+06 5.906259770038280976e+02 9.791731005274699555e+02
3.097059476220048964e+03 4.349596000000000000e+06 5.906122568624764426e+02 9.791659611605307418e+02
3.097079909820109606e+03 4.348541000000000000e+06 5.906143701991081798e+02 9.791695978030332981e+02
3.097100343420170248e+03 4.348579000000000000e+06 5.906122252809481097e+02 9.791694279901549862e+02
3.097120777020230889e+03 4.347750000000000000e+06 5.906130853889942500e+02 9.791745208441147952e+02
3.097141210619825870e+03 4.348794000000000000e+06 5.905990768935020014e+02 9.791677419072965449e+02
3.097161644219886512e+03 4.349510000000000000e+06 5.905901761347829506e+02 9.791649135189941262e+02
3.097182077819947153e+03 4.347093000000000000e+06 5.906744155232013327e+02 9.791812641229437304e+02
3.097202511520124972e+03 4.346818000000000000e+06 5.906816565588896992e+02 9.791834663885168766e+02
3.097222945020068437e+03 4.348266000000000000e+06 5.906683034110608332e+02 9.791802833589297279e+02
3.097243378620129079e+03 4.346467000000000000e+06 5.906756406985259673e+02 9.791857106012768099e+02
3.097263812319841236e+03 4.348547000000000000e+06 5.906566735969508954e+02 9.791776326667275043e+02
3.097284245819784701e+03 4.348059000000000000e+06 5.906588171871633222e+02 9.791780166736467663e+02
3.097304679419845343e+03 4.348372000000000000e+06 5.906515052070062666e+02 9.791759920724354060e+02
3.097325113120023161e+03 4.347545000000000000e+06 5.906513844020015540e+02 9.791783970033662854e+02
3.097345546619966626e+03 4.348481000000000000e+06 5.906396410608670067e+02 9.791743153528783523e+02
3.097365980220027268e+03 4.348320000000000000e+06 5.906383472237554315e+02 9.791742341869963866e+02
3.097386413920205086e+03 4.348187000000000000e+06 5.906356306662984252e+02 9.791735748715499312e+02
3.097406847420148551e+03 4.348190000000000000e+06 5.906287289653855623e+02 9.791718406969337138e+02
3.097427281020209193e+03 4.346191000000000000e+06 5.906989462727248110e+02 9.791881415243831270e+02
3.097447714619804174e+03 4.345223000000000000e+06 5.907448296669699630e+02 9.791978844353902787e+02
3.097468148219864815e+03 4.345889000000000000e+06 5.907369247120669797e+02 9.791957824969758803e+02
3.097488581819925457e+03 4.346490000000000000e+06 5.907255008063978039e+02 9.791907895796377943e+02
3.097509015419986099e+03 4.347024000000000000e+06 5.907169567041728442e+02 9.791875678625192450e+02
3.097529449020046741e+03 4.346698000000000000e+06 5.907164813382480588e+02 9.791900451791221940e+02
3.097549882720224559e+03 4.346913000000000000e+06 5.907112355365750318e+02 9.791866982384971152e+02
3.097570316319819540e+03 4.347030000000000000e+06 5.907060685111443945e+02 9.791858905965682425e+02
3.097590749820228666e+03 4.347437000000000000e+06 5.906998396986546140e+02 9.791851704809063222e+02
3.097611183519940823e+03 4.347488000000000000e+06 5.906960711564930762e+02 9.791848469737007008e+02
3.097631617120001465e+03 4.347460000000000000e+06 5.906915194159348630e+02 9.791840288352278776e+02
3.097652050619944930e+03 4.347144000000000000e+06 5.906899594308355290e+02 9.791849246309760701e+02
3.097672484320122749e+03 4.346702000000000000e+06 5.906881888843541901e+02 9.791870935711718857e+02
3.097692917920183390e+03 4.346811000000000000e+06 5.906812918712131477e+02 9.791863228007842963e+02
3.097713351420126855e+03 4.347382000000000000e+06 5.906733351244496362e+02 9.791823458348035274e+02
3.097733785119839013e+03 4.347186000000000000e+06 5.906702742877806713e+02 9.791842953119557933e+02
3.097754218719899654e+03 4.347229000000000000e+06 5.906651920108188278e+02 9.791830011715509272e+02
3.097774652219843119e+03 4.347245000000000000e+06 5.906625053338378848e+02 9.791830968808981197e+02
3.097795085920020938e+03 4.348323000000000000e+06 5.906502366544527831e+02 9.791779690699149796e+02
3.097815519520081580e+03 4.346865000000000000e+06 5.906554323633239392e+02 9.791829808379142150e+02
3.097835953020025045e+03 4.347624000000000000e+06 5.906451027043736985e+02 9.791786943857150618e+02
3.097856386720202863e+03 4.347802000000000000e+06 5.906385585176142285e+02 9.791776923144153670e+02
3.097876820319797844e+03 4.348109000000000000e+06 5.906330623266344446e+02 9.791757451342641616e+02
3.097897253919858485e+03 4.348248000000000000e+06 5.906283986101988148e+02 9.791750040476072172e+02
3.097917687519919127e+03 4.346927000000000000e+06 5.906835364385001412e+02 9.791837419860053160e+02
3.097938121119979769e+03 4.345655000000000000e+06 5.907179615040770386e+02 9.791935280182159431e+02
3.097958554720040411e+03 4.346616000000000000e+06 5.907056381332051842e+02 9.791896986069162949e+02
3.097978988320101053e+03 4.347199000000000000e+06 5.906971399284918789e+02 9.791874816404770172e+02
3.097999421920161694e+03 4.342014000000000000e+06 5.907257774848261533e+02 9.792067628063842903e+02
3.098019855520222336e+03 4.347210000000000000e+06 5.906871611907407669e+02 9.791845498607152649e+02
3.098040289219934493e+03 4.345811000000000000e+06 5.906901487432380691e+02 9.791916859706968808e+02
3.098060722719877958e+03 4.346216000000000000e+06 5.906833627228835439e+02 9.791881537871104229e+02
3.098081156420055777e+03 4.347975000000000000e+06 5.906680847980957196e+02 9.791800838321287301e+02
3.098101590020116419e+03 4.346987000000000000e+06 5.906675147636742622e+02 9.791831185600509571e+02
3.098122023520059884e+03 4.347457000000000000e+06 5.906585033503494060e+02 9.791800411136900948e+02
3.098142457219772041e+03 4.347527000000000000e+06 5.906557176068141644e+02 9.791791942867749867e+02
3.098162890819832683e+03 3.994700000000000000e+06 5.924775938118006025e+02 9.812278666733421915e+02
3.098183324319776148e+03 4.346293000000000000e+06 5.907044469850513906e+02 9.791884741778798116e+02
3.098203758019953966e+03 4.346284000000000000e+06 5.907124649470674740e+02 9.791885090804006495e+02
3.098224191519897431e+03 4.346670000000000000e+06 5.907055725417388885e+02 9.791885648093827967e+02
3.098244625119958073e+03 4.346380000000000000e+06 5.906994142251712674e+02 9.791868670019648562e+02
3.098265058820135891e+03 4.347159000000000000e+06 5.906900693073338289e+02 9.791834006991692831e+02
3.098285492320079356e+03 4.346824000000000000e+06 5.906876588516121274e+02 9.791850139320110884e+02
3.098305925920139998e+03 4.346946000000000000e+06 5.906830432216089548e+02 9.791837959339729878e+02
3.098326359619852155e+03 4.346805000000000000e+06 5.906808389150191942e+02 9.791851067623231302e+02
3.098346793119795620e+03 4.346603000000000000e+06 5.906763838335361925e+02 9.791843865197719197e+02
3.098367226719856262e+03 4.346984000000000000e+06 5.906700273108896226e+02 9.791816882693840398e+02
3.098387660420034081e+03 4.347810000000000000e+06 5.906611314661864753e+02 9.791790096623357158e+02
3.098408094020094723e+03 4.348312000000000000e+06 5.906539719320968516e+02 9.791776963106602807e+02
3.098428527520038188e+03 4.348033000000000000e+06 5.906539159201413440e+02 9.791785034750196246e+02
3.098448961220216006e+03 4.347282000000000000e+06 5.906529187662544018e+02 9.791815934646061805e+02
3.098469394819810987e+03 4.347648000000000000e+06 5.906453427232379454e+02 9.791797643231466282e+02
3.098489828320220113e+03 4.348233000000000000e+06 5.906390947771197943e+02 9.791774362137447270e+02
3.098510262019932270e+03 4.347270000000000000e+06 5.906406066335883907e+02 9.791808744338401311e+02
3.098530695619992912e+03 4.308940000000000000e+06 5.908337542411823051e+02 9.793121022803752567e+02
3.098551129119936377e+03 4.284123000000000000e+06 5.909577593827254987e+02 9.793963688717620926e+02
3.098571562820114195e+03 4.289405000000000000e+06 5.909238167065128664e+02 9.793778850446623210e+02
3.098591996420174837e+03 4.338518000000000000e+06 5.906642007708622941e+02 9.792058348034973960e+02
3.098612430119886994e+03 4.348137000000000000e+06 5.906098237015071390e+02 9.791731343791605013e+02
3.098632863619830459e+03 4.347820000000000000e+06 5.906097644336701933e+02 9.791741905138667335e+02
3.098653297219891101e+03 4.346903000000000000e+06 5.906780496367183559e+02 9.791834807447969524e+02
3.098673730920068920e+03 4.346603000000000000e+06 5.906865271569545257e+02 9.791866250494927044e+02
3.098694164420012385e+03 4.347135000000000000e+06 5.906770758212018109e+02 9.791836492310452513e+02
3.098714598020073026e+03 4.346940000000000000e+06 5.906708167124460260e+02 9.791837713425995844e+02
3.098735031719785184e+03 4.347532000000000000e+06 5.906620353800731209e+02 9.791805074695251960e+02
3.098755465220194310e+03 4.346761000000000000e+06 5.906621776536597963e+02 9.791842981475172110e+02
3.098775898819789290e+03 4.346985000000000000e+06 5.906559424520673929e+02 9.791836339439864787e+02
3.098796332519967109e+03 4.348420000000000000e+06 5.906387683342455830e+02 9.791746487229844433e+02
3.098816766019910574e+03 4.347067000000000000e+06 5.906422183048938450e+02 9.791807515274091429e+02
3.098837199619971216e+03 4.347338000000000000e+06 5.906328640653199500e+02 9.791792154187229471e+02
3.098857633320149034e+03 4.346728000000000000e+06 5.906317929256213120e+02 9.791808896254838146e+02
3.098878066920209676e+03 4.347540000000000000e+06 5.906214562718226944e+02 9.791773550099596832e+02
3.098898500420153141e+03 4.346267000000000000e+06 5.906919197555050687e+02 9.791900111060825793e+02
3.098918934119865298e+03 4.348027000000000000e+06 5.906860097694885781e+02 9.791826081116792011e+02
3.098939367619808763e+03 4.345578000000000000e+06 5.906942998146621449e+02 9.791909074005804996e+02
3.098959801219869405e+03 4.347234000000000000e+06 5.906812826270681853e+02 9.791842040249041474e+02
3.098980234920047224e+03 4.346549000000000000e+06 5.906821788964072084e+02 9.791866216163673471e+02
3.099000668419990689e+03 4.347365000000000000e+06 5.906721501415224793e+02 9.791852586566805030e+02
3.099021102020051330e+03 4.347890000000000000e+06 5.906653919487383746e+02 9.791827102341595719e+02
